"Source","Owner","First Name","Last Name","Company Name","City","information","Email","Website","Address","Work Phone","Mobile"
"Julieth Ortega","Julieth Ortega","Accesar ltda.
                                           ","JO","Accesar ltda.
                                           ","Barranquilla
                                            ","Conmutadores, Computadores y partes periféricas
                                            ","servicliente@accesar.com  
                      "," www.accesar.com  
                                        ","Cl 76 47-26  
                                        ","3586910  
    ",
"Julieth Ortega","Julieth Ortega","Accesorios & acabados ltda.
                       ","JO","Accesorios & acabados ltda.
                       ","Bogotá
                                            ","Dotaciones para baños, Extractores de aire, Jaboneras, Canecas, Dispensadores de jabón
                                            ","info@accesoriosyacabados.com  
                  "," www.accesoriosyacabados.com  
                            ","Cl 95 13-43  
                                        ","6915330  
    ",
"Julieth Ortega","Julieth Ortega","Accesorios & comunicaciones
                         ","JO","Accesorios & comunicaciones
                         ","Medellín
                                            ","Radioteléfonos
                                            ","acccom@une.net.co  
                             ",,"Galerías de San Diego L 138  
                        ","2622363  
    ","2623546  
    "
"Julieth Ortega","Julieth Ortega","Accesorios cerraduras y grifos delta
                ","JO","Accesorios cerraduras y grifos delta
                ","Medellín
                                            ","Llaves mezcladoras para agua
                                            ","caro20_2000@yahoo.com  
                         ",,"Cl 42 102-68  
                                       ","4962159  
    ",
"Julieth Ortega","Julieth Ortega","Accesorios cybercom
                             ","JO","Accesorios cybercom
                             ","Cali
                                            ","Conmutadores, Computadores y partes periféricas
                                            ","scadena@cybercomcolombia.com  
                  "," www.cybercomcolombia.com  
                               ","Av 5A Norte 23DN-68 L 221  
                          ","4055157  
    ","6676875  
    "
"Julieth Ortega","Julieth Ortega","Accesorios decoraciones colorama
                  ","JO","Accesorios decoraciones colorama
                  ","Bogotá
                                            ","Persianas
                                            ","persianascolorama@hotmail.com  
                 "," www.coloramadecoracion.com  
                             ","Cr 46 134A-14  
                                      ","2587425  
    ",
"Julieth Ortega","Julieth Ortega","Accesorios ofipapel ltda.
                         ","JO","Accesorios ofipapel ltda.
                         ","Bogotá
                                            ","Cosedoras y perforadoras industriales
                                            ","ofipapel15@hotmail.com  
                        ",,"Cr 85C 25B-17 P 2  
                                  ","4168668  
    ",
"Julieth Ortega","Julieth Ortega","Accesorios para cocina kasamatic
                  ","JO","Accesorios para cocina kasamatic
                  ","Bogotá
                                            ","Herrajes para muebles
                                            ","kasamatic@hotmail.com  
                         "," www.kasamatic.com  
                                      ","Cr 45A 129-27  
                                      ","3204196785  
 ","5222281  
    "
"Julieth Ortega","Julieth Ortega","Accesorios petroleros ltda.
                       ","JO","Accesorios petroleros ltda.
                       ","Bogotá
                                            ","Ferreterías
                                            ","accesoriospg@gmail.com  
                        "," www.accesoriospe.com  
                                   ","Cr 9A 48B-28 Sur  
                                   ","3166854516  
 ",
"Julieth Ortega","Julieth Ortega","Accesorios provesuministros ltda.
                 ","JO","Accesorios provesuministros ltda.
                 ","Bogotá
                                            ","Papelerías
                                            ","provesuministros4@hotmail.com  
                 ",,"Cl 64D 105-82  
                                      ","4428644  
    ","4353681  
    "
"Julieth Ortega","Julieth Ortega","Accesorios y sistemas s.a.
                          ","JO","Accesorios y sistemas s.a.
                          ","Medellín
                                            ","Alarmas, Equipos contra incendio
                                            ","medellin@accequip.com  
                         "," www.accequip.com  
                                       ","Cl 5 Sur 51-65  
                                     ","3622323  
    ",
"Julieth Ortega","Julieth Ortega","Accesos t&t time technology
                       ","JO","Accesos t&t time technology
                       ","Bogotá
                                            ","Relojes de control de personal
                                            ","timetechnology@msn.com  
                        "," www.tyttimetechnology.com  
                              ","Cl 59A Sur 22-05 Casa 3  
                            ","7160982  
    ","7160722  
    "
"Julieth Ortega","Julieth Ortega","Access americas s.a.s.
                                  ","JO","Access americas s.a.s.
                                  ","Barranquilla
                                            ","Contact center - call center
                                            ","ventas@axsamericas.com  
                        "," www.accessamericas.com  
                                 ","Vía 40 71-197 Bdg 204  
                              ","3537659  
    ",
"Julieth Ortega","Julieth Ortega","Access cargo logísticas s.a.
                      ","JO","Access cargo logísticas s.a.
                      ","Bogotá
                                            ","Transporte terrestre de carga
                                            ","sales@accesscargo.com  
                         "," www.accesscargo.com  
                                    ","Cl 25G 85C-05  
                                      ","4720289  
    ",
"Julieth Ortega","Julieth Ortega","Access design ltda.
                               ","JO","Access design ltda.
                               ","Bogotá
                                            ","Divisiones para oficina
                                            ","ventas@accesdesign.com.co  
                     "," www.accessdesign.com.co  
                                ","Cl 74 30-10  
                                        ","2502833  
    ","6301287  
    "
"Julieth Ortega","Julieth Ortega","Accimacol ltda.
                                   ","JO","Accimacol ltda.
                                   ","Bogotá
                                            ","Dotaciones para baños
                                            ","masb_@yahoo.es  
                                ",,"Cl 21A Sur 0-42 Este  
                               ","3622552  
    ",
"Julieth Ortega","Julieth Ortega","Acción fumigación y extintores
                      ","JO","Acción fumigación y extintores
                      ","Medellín
                                            ","Extintores
                                            ","accionfumigacion@hotmail.com  
                  ",,"Cl 48 27-95  
                                        ","2263946  
    ",
"Julieth Ortega","Julieth Ortega","Acción s.a.
                                         ","JO","Acción s.a.
                                         ","Medellín
                                            ","Empleados temporales, Procesos de selección, Servicios de aseo
                                            ","acardenas@accionplus.com  
                      "," www.accionplus.com  
                                     ","Cq 76 73B-40  
                                       ","4140008  
    ",
"Julieth Ortega","Julieth Ortega","Acción s.a. acciones y servicios s.a.
              ","JO","Acción s.a. acciones y servicios s.a.
              ","Pereira
                                            ","Empleados temporales
                                            ","dballesteros@accionplus.com  
                   "," www.accionplus.com  
                                     ","Cr 5 17-80 Esq  
                                     ","3244683  
    ","3243556  
    "
"Julieth Ortega","Julieth Ortega","Acciones y servicios s.a.
                         ","JO","Acciones y servicios s.a.
                         ","Bogotá
                                            ","Mantenimiento de edificios y oficinas
                                            ","accionsa@accionplus.com  
                       ",,"Cr 19 84-50  
                                        ","6280180  
    ",
"Julieth Ortega","Julieth Ortega","Ace seguros s.a.
                                    ","JO","Ace seguros s.a.
                                    ","Medellín
                                            ","Seguros
                                            ","angelica.lopez@ace-ina.com  
                    "," www.acelimited.com  
                                     ","Cl 3 Sur 41-65 Av El Poblado  
                       ","3215100  
    ",
"Julieth Ortega","Julieth Ortega","Aceaire ltda.
                                     ","JO","Aceaire ltda.
                                     ","Bogotá
                                            ","Aire acondicionado - instalación, reparación y mantenimiento
                                            ","aceaireadmon@etb.net.co  
                       "," www.aceaire.com  
                                        ","Cr 69Q 75-55  
                                       ","6306223  
    ",
"Julieth Ortega","Julieth Ortega","Acefer y cía. ltda.
                               ","JO","Acefer y cía. ltda.
                               ","Bogotá
                                            ","Ferreterías
                                            ","acefersup@yahoo.com  
                           "," www.acefer.com.co  
                                      ","Cr 32 9-24  
                                        C","3648181  
    ",
"Julieth Ortega","Julieth Ortega","Acegal ltda.
                                      ","JO","Acegal ltda.
                                      ","Bogotá
                                            ","Drywall, Entrepisos
                                            ","gerencia@acegalcolombia.com  
                   "," www.acegalcolombia.com  
                                 ","Cr 25 13-68 Paloquemao  
                             ","2017411  
    ",
"Julieth Ortega","Julieth Ortega","Acegom
                                            ","JO","Acegom
                                            ","Medellín
                                            ","Artículos para publicidad
                                            ","acegom@hotmail.com  
                            ",,"Cr 45 42-82  
                                        ","3128809129  
 ","2611414  
    "
"Julieth Ortega","Julieth Ortega","Acer comunicaciones ltda.
                         ","JO","Acer comunicaciones ltda.
                         ","Bogotá
                                            ","Conmutadores, Calculadoras, Multifuncionales y fax, Máquinas y equipos de oficina
                                            ","acercomunicaciones@yahoo.com  
                  ",,"Cl 17 4-68 Of 410  
                                  ","2437554  
    ","3344123  
    "
"Julieth Ortega","Julieth Ortega","Acer system ltda.
                               ","JO","Acer system ltda.
                               ","Cali
                                            ","Calculadoras, Cintas para máquinas y equipos de oficina, Cosedoras y perforadoras industriales, Máquinas y equipos de oficina
                                            ","electrobro@emcali.net.co  
                      ",,"Cl 9 6-32 P 2  
                                      ","8856363  
    ",
"Julieth Ortega","Julieth Ortega","Acer-inox
                                         ","JO","Acer-inox
                                         ","Bogotá
                                            ","Muebles para oficina
                                            ","info@acer-inox.com  
                            "," www.info@acer-inox.com  
                                 ","Cr 69R 77- 68  
                                      ","2501723  
    ",
"Julieth Ortega","Julieth Ortega","Acerías de colombia - acesco y cía.  s.c.a.
        ","JO","Acerías de colombia - acesco y cía.  s.c.a.
        ","Malambo
                                            ","Materiales para la construcción
                                            ","servicioalcliente@acesco.com  
                  "," www.acesco.com  
                                        
","Parque Industrial PIMSA  
                            ","3718100  
    ",
"Julieth Ortega","Julieth Ortega","Acerías de colombia acesco & cía. s.ca
            ","JO","Acerías de colombia acesco & cía. s.ca
            ","Bogotá
                                            ","Materiales para la construcción
                                            ","cfranco@acesco.com  
                            "," www.acesco.com  
                                        
","Av (Cl) 116 7-15 Int 2 P 17  
                        ","6575858  
    ",
"Julieth Ortega","Julieth Ortega","Acerías paz del río s.a.
                          ","JO","Acerías paz del río s.a.
                          ","Bogotá
                                            ","Materiales para la construcción
                                            ","ventas@pazdelrio.com.co  
                       "," www.pazdelrio.com.co  
                                   ","Cl 100 13-21 P 6  
                                   ","6517300  
    ",
"Julieth Ortega","Julieth Ortega","Acero calentadores
                              ","JO","Acero calentadores
                              ","Cali
                                            ","Calentadores
                                            ","acero1010@gmail.com  
                           "," www.acerocalentadores.com  
                              ","Cl 25 33A-26  
                                       ","3352646  
    ","6819292  
    "
"Julieth Ortega","Julieth Ortega","Aceroconstrucción ltda.
                           ","JO","Aceroconstrucción ltda.
                           ","Bogotá
                                            ","Ferreterías
                                            ","aceroconstruccionltda@hotmail.com  
             ",,"Cl 17 120-76 Fontibón  
                              ","3123799670  
 ","4217603  
    "
"Julieth Ortega","Julieth Ortega","Aceros carvajal ltda.
                             ","JO","Aceros carvajal ltda.
                             ","Bogotá
                                            ","Ferreterías
                                            ","aceroscarvajal@hotmail.com  
                    ",,"Cr 69A 20-75 Sur  
                                   ","2601056  
    ",
"Julieth Ortega","Julieth Ortega","Aceros ferretubos s.a.
                            ","JO","Aceros ferretubos s.a.
                            ","Bogotá
                                            ","Ferreterías
                                            ","presidencia@ferretubos.com  
                    ",,"Cl 20 4-30  
                                        C","2771527  
    ","3513131  
    "
"Julieth Ortega","Julieth Ortega","Aceros forjados y cía. ltda.
                    ","JO","Aceros forjados y cía. ltda.
                    ","Cali
                                            ","Diseño industrial, Energía eléctrica
                                            ","info@acerosforjados.com - beatriz.patino@acerosfor"," www.acerosforjados.com  
                                 ","Cr 24A 3-86  
                                        ","5581011  
    ",
"Julieth Ortega","Julieth Ortega","Aceros ltda.
                                    ","JO","Aceros ltda.
                                    ","Cali
                                            ","Ferreterías
                                            ","acerosltda@gmail.com  
                          ",,"Cl 15 11B-17  
                                       ","3809621  
    ","8821331  
    "
"Julieth Ortega","Julieth Ortega","Aceros tecnipuertas
                                 ","JO","Aceros tecnipuertas
                                 ","Medellín
                                            ","Puertas
                                            ","tecnipuertas@une.net.co  
                       ",,"Cr 80 34B-67  
                                       ","4160400  
    ",
"Julieth Ortega","Julieth Ortega","Aceros y laminas del valle ltda.
                 ","JO","Aceros y laminas del valle ltda.
                 ","Pasto
                                            ","Ferreterías
                                            ","acelaminas@telesat.com.co  
                     "," www.acerosylaminasdelvalle.com.co  
                      ","Cl 11 14-28 Las Lunas  
                              ","7210627  
    ","7201335  
    "
"Julieth Ortega","Julieth Ortega","Aceros y láminas del valle ltda.
                ","JO","Aceros y láminas del valle ltda.
                ","Cali
                                            ","Cielo rasos, Ferreterías, Materiales para la construcción
                                            ","info@acerosylaminas.co  
                        "," www.acerrosylaminas.co  
                                 ","Cl 15 34-25 Atanasio Girardot  
                      ","4458793  
    ","4457059  
    "
"Julieth Ortega","Julieth Ortega","Acertec
                                          ","JO","Acertec
                                          ","Tuluá
                                            ","Aire acondicionado - instalación, reparación y mantenimiento
                                            ","acertectulua@hotmail.com  
                      "," www.acertec.com.co  
                                     ","Cr 32 A 22-99  
                                      ","2253652  
    ",
"Julieth Ortega","Julieth Ortega","Acevedo & cía. ltda. asesores mobiliarios
         ","JO","Acevedo & cía. ltda. asesores mobiliarios
         ","Bogotá
                                            ","Inmobiliarias
                                            ","acevedoycialtda@tutopia.com  
                   "," www.empresario.com.co/acevedofincaraiz  
                 ","Cr 9 53-81 P 1  
                                     ","3476518  
    ","3478755  
    "
"Julieth Ortega","Julieth Ortega","Acevedo aranda edgard
                             ","JO","Acevedo aranda edgard
                             ","Bogotá
                                            ","Inmobiliarias
                                            ","inmobiedgaracevedo@hotmail.com  
                ",,"Cr 13 60-86 Of 205  
                                 ","2120381  
    ","2351055  
    "
"Julieth Ortega","Julieth Ortega","Ach colombia s.a.
                                 ","JO","Ach colombia s.a.
                                 ","Bogotá
                                            ","Gestión de pagos a terceros
                                            ","wgordillo@achcolombia.com.co  
                  "," www.achcolombia.com.co  
                                 ","Cr 17 93A-02 P 5 Edif Abedul  
                       ","7438300  
    ",
"Julieth Ortega","Julieth Ortega","Acitechos
                                         ","JO","Acitechos
                                         ","Bogotá
                                            ","Cielo rasos
                                            ","acitechos@hotmail.com  
                         "," www.acitechos.com  
                                      ","Cl 68 70-26  
                                        ","3103227405  
 ","2247510  
    "
"Julieth Ortega","Julieth Ortega","Aciterm ltda.
                                     ","JO","Aciterm ltda.
                                     ","Bogotá
                                            ","Cielo rasos
                                            ","acitermltda@hotmail.com  
                       ",,"Cl 18 104B-84  
                                      ","4040211  
    ","2988304  
    "
"Julieth Ortega","Julieth Ortega","Acix construcciones ltda.
                         ","JO","Acix construcciones ltda.
                         ","Bogotá
                                            ","Tejas
                                            ","acix@acixltda.com  
                             "," www.acixltda.com  
                                       ","Cr 72A 68B-79  
                                      ","2519348  
    ",
"Julieth Ortega","Julieth Ortega","Acm closet's metálicos
                             ","JO","Acm closet's metálicos
                             ","Pereira
                                            ","Archivadores
                                            ","ventas@closetmetalicos.com  
                    "," www.closetmetalicos.com  
                                ","Cr 4 20-15  
                                        C","2111232  
    ","3335126  
    "
"Julieth Ortega","Julieth Ortega","Acma ltda.
                                          ","JO","Acma ltda.
                                          ","Medellín
                                            ","Artículos de madera
                                            ","maderas@acma.com.co  
                           ",,"Cr 55 83BSur-108 Barrio La Estrella  
                ","3095959  
    ",
"Julieth Ortega","Julieth Ortega","Acobarras ltda.
                                   ","JO","Acobarras ltda.
                                   ","Bogotá
                                            ","Carnés, Código de barras
                                            ","acobarras@etb.net.co  
                          "," www.acobarras.com  
                                      ","Cr 57 4D-43  
                                        ","2611059  
    ","5651427  
    "
"Julieth Ortega","Julieth Ortega","Aconaire ltda.
                                    ","JO","Aconaire ltda.
                                    ","Bogotá
                                            ","Aire acondicionado - instalación, reparación y mantenimiento
                                            ","info@aconaire.com.co  
                          "," www.aconaire.com.co  
                                    ","Cl 23 H 100-44  
                                     ","5437711  
    ","5437710  
    "
"Julieth Ortega","Julieth Ortega","Acondicionar ltda.
                                   ","JO","Acondicionar ltda.
                                   ","Cartagena
                                            ","Aire acondicionado - instalación, reparación y mantenimiento
                                            ","gerencia@acondicionar.com.co  
                  ",,"Dg 21A 48-119 Bosque Av Buenos Aires  
               ","6690606  
    ",
"Julieth Ortega","Julieth Ortega","Aconpi express ltda.
                              ","JO","Aconpi express ltda.
                              ","Bogotá
                                            ","Cableado estructurado, Conmutadores, Sistemas operativos, Alquiler de equipos de cómputo y periféricos, Computadores y partes periféricas, Máquinas y equipos de oficina, Suministros para computadores y partes periféricas
                                            ","servicioalcliente@aconpiexpress.com.co  
        "," www.aconpiexpress.com.co  
                               ","Cl 142 23-05  
                                       ","2587669  
    ",
"Julieth Ortega","Julieth Ortega","Acoplásticos
                                       ","JO","Acoplásticos
                                       ","Pereira
                                            ","Bolsas de plástico
                                            ","josewillian216@hotmail.com  
                    ",,"Cl 15 8-70  
                                        C","3250699  
    ",
"Julieth Ortega","Julieth Ortega","Acoplásticos
                                       ","JO","Acoplásticos
                                       ","Pereira
                                            ","Bolsas de papel
                                            ","josewilliam216@hotmail.com  
                    ",,"Cl 15 8-70  
                                        C","3250699  
    ",
"Julieth Ortega","Julieth Ortega","Acorazadas ltda.
                                  ","JO","Acorazadas ltda.
                                  ","Bogotá
                                            ","Alarmas, Control de acceso, Manejo inteligente de filas, Muebles metálicos, Cajas fuertes, Carnés, Circuitos cerrados de t.v., Cofres caja menor, Contadoras de billetes y monedas, Contadoras y detectores de dólares, Identificación biométrica, Mantenimiento de cajas fuertes, Mantenimiento de equipos de control y seguridad, Ordenadores de fila, Protectores de cheques
                                            ","ventas@acorazadas.com.co  
                      "," www.acorazadas.com.co  
                                  ","Cl 3 57A-25  
                                        ","4175545  
    ","4207930  
    "
"Julieth Ortega","Julieth Ortega","Acosta hazzi e hijos s. en c.
                   ","JO","Acosta hazzi e hijos s. en c.
                   ","Cali
                                            ","Blusas, Calzado, Chaquetas, Faldas, Pantalones
                                            ","faridedecolombia@hotmail.com  
                  ",,"Km 4 Autop Cali-Yumbo Bdg 7 Zona Ind  
               ","6653502  
    ","6646292  
    "
"Julieth Ortega","Julieth Ortega","Acrecer s.a.
                                        ","JO","Acrecer s.a.
                                        ","Medellín
                                            ","Inmobiliarias
                                            ","acrecersa@une.net.co  
                          "," www.acrecer.com  
                                        ","Cl 11B 31A-64  
                                      ","2663200  
    ",
"Julieth Ortega","Julieth Ortega","Acriálvarez
                                         ","JO","Acriálvarez
                                         ","Envigado
                                            ","Señalización
                                            ","acrialvarez@hotmail.com  
                       ",,"Tr 32C Sur 39-09  
                                   ","3322137  
    ",
"Julieth Ortega","Julieth Ortega","Acricol ltda.
                                           ","JO","Acricol ltda.
                                           ","Barranquilla
                                            ","Artículos para publicidad
                                            ","acricol@acricol.com  
                           ",,"Cr 44B 53-98  
                                       ","3412375  
    ","3402954  
    "
"Julieth Ortega","Julieth Ortega","Acrilámina ltda.
                                  ","JO","Acrilámina ltda.
                                  ","Bogotá
                                            ","Grabado láser
                                            ","acrilicos@acrilamina.com  
                      "," www.acrilamina.com  
                                     ","Cr 29 11-24 Barrio Ricaurte  
                        ","3701409  
    ",
"Julieth Ortega","Julieth Ortega","Acrilcolor
                                            ","JO","Acrilcolor
                                            ","Bucaramanga
                                            ","Artículos para publicidad
                                            ","acrilcolorbucaramanga@yahoo.com  
               ",,"Cr 27 40-19  
                                        ","6340949  
    ","6343922  
    "
"Julieth Ortega","Julieth Ortega","Acrilfibras
                                     ","JO","Acrilfibras
                                     ","Cali
                                            ","Revestimientos
                                            ","acrilfibrasindustriales@hotmail.com  
           ",,"Cl 37 47-23  
                                        ","3277710  
    ",
"Julieth Ortega","Julieth Ortega","Acrílicos & tableros
                                ","JO","Acrílicos & tableros
                                ","Medellín
                                            ","Avisos
                                            ","ligia.echeverri@hotmail.com  
                   ",,"Cr 45 41A-06  
                                       ","2629093  
    ","2326817  
    "
"Julieth Ortega","Julieth Ortega","Acrílicos abba plax ltda.
                         ","JO","Acrílicos abba plax ltda.
                         ","Bogotá
                                            ","Dotaciones para baños, Artículos de plástico
                                            ","ventas@abbaplax.com  
                           "," www.abbaplax.com  
                                       ","Cr 69Q 77-39  
                                       ","2256409  
    ","2408596  
    "
"Julieth Ortega","Julieth Ortega","Acrílicos alfa ltda.
                              ","JO","Acrílicos alfa ltda.
                              ","Bogotá
                                            ","Cubrealfombras, Máquinas y equipos de oficina
                                            ","acrilicosalfa@hotmail.com  
                     "," www.acrilicosalfa.com  
                                  ","Av Ciudad de Quito 63F-89  
                          ","2229200  
    ",
"Julieth Ortega","Julieth Ortega","Acrílicos colombia ltda.
                            ","JO","Acrílicos colombia ltda.
                            ","Medellín
                                            ","Señalización, Máquinas y equipos de oficina
                                            ","secretaria@acrilicoscolombia.com  
              "," www.acrilicoscolombia.com  
                              ","Cl 46 43-78 Centro  
                                 ","2393741  
    ","2176484  
    "
"Julieth Ortega","Julieth Ortega","Acrílicos continental
                             ","JO","Acrílicos continental
                             ","Bogotá
                                            ","Marquesinas
                                            ","info@acrilicoscontinental.com  
                 "," www.acrilicoscontinental.com  
                           ","Cl 24A Sur 69B-44  
                                  ","4940676  
    ","4038274  
    "
"Julieth Ortega","Julieth Ortega","Acrílicos espacios y formas s.a.s
                 ","JO","Acrílicos espacios y formas s.a.s
                 ","Bogotá
                                            ","Cielo rasos
                                            ","acrilicos800@hotmail.com  
                      ",,"Cr 49D 86A-13 Of 202  
                               ","6107058  
    ",
"Julieth Ortega","Julieth Ortega","Acrílicos jl
                                        ","JO","Acrílicos jl
                                        ","Medellín
                                            ","Cubrealfombras
                                            ","acrilicosjl@gmail.com  
                         ",,"Cr 45 38-20  
                                        ","2625746  
    ",
"Julieth Ortega","Julieth Ortega","Acrilínea ltda.
                                   ","JO","Acrilínea ltda.
                                   ","Bogotá
                                            ","Artículos para publicidad
                                            ","ventas@acrilinea.com  
                          "," www.acrilinea.com  
                                      ","Cl 63C 28A-88 Barrio Benjamín Herrera  
              ","3470155  
    ",
"Julieth Ortega","Julieth Ortega","Acrilujos
                                          ","JO","Acrilujos
                                          ","Armenia
                                            ","Artículos para publicidad
                                            ","jorgemario202@hotmail.es  
                      ",,"Cr 19 38-48  
                                        ","7473074  
    ",
"Julieth Ortega","Julieth Ortega","Acriluz ltda.
                                          ","JO","Acriluz ltda.
                                          ","Bucaramanga
                                            ","Cubrealfombras
                                            ","acrilluz@gmail.com  
                            ",,"cl 32 30-34 barrio la aurora  
                       ","6327763  
    ",
"Julieth Ortega","Julieth Ortega","Acrimar (alfonso martha e.)
                       ","JO","Acrimar (alfonso martha e.)
                       ","Bogotá
                                            ","Artículos para publicidad, Cubrealfombras, Máquinas y equipos de oficina
                                            ","acrimaracrilicos@hotmail.com  
                  "," www.acrimar.com.co  
                                     ","Cr 54 67-37  
                                        ","5423709  
    ","6603302  
    "
"Julieth Ortega","Julieth Ortega","Acryluz ltda.
                                       ","JO","Acryluz ltda.
                                       ","Medellín
                                            ","Tejas
                                            ","acriluz@acriluz.com  
                           "," www.acriluz.com  
                                        ","Cl 30A 81A-22 P 1  
                                  ","2564223  
    ","3415468  
    "
"Julieth Ortega","Julieth Ortega","Acryluz s.a.s.
                                    ","JO","Acryluz s.a.s.
                                    ","Bogotá
                                            ","Marquesinas, Puertas electrónicas
                                            ","acryluz@hotmail.com  
                           "," www.acryluz.com  
                                        ","Cr 35 63D-73  
                                       ","4792929  
    ","2215455  
    "
"Julieth Ortega","Julieth Ortega","Acrylvidrios
                                      ","JO","Acrylvidrios
                                      ","Itagüí
                                            ","Divisiones para baño
                                            ","acrylvidriosc@hotmail.com  
                     ",,"Cl 51 A 52-49  
                                      ","2772830  
    ","3731770  
    "
"Julieth Ortega","Julieth Ortega","Actel citofonía
                                   ","JO","Actel citofonía
                                   ","Bogotá
                                            ","Citofonía
                                            ","actelcitofonia@latinmail.com  
                  ",,"Cl 59 9-57 L 107  
                                   ","2491342  
    ","6061815  
    "
"Julieth Ortega","Julieth Ortega","Acti tóner
                                        ","JO","Acti tóner
                                        ","Bogotá
                                            ","Suministros para computadores y partes periféricas
                                            ","actitoner@gmail.com  
                           "," www.actitoner.com  
                                      ","Tr 17A Bis 36-39  
                                   ","2458859  
    ",
"Julieth Ortega","Julieth Ortega","Actibienes ltda.
                                    ","JO","Actibienes ltda.
                                    ","Medellín
                                            ","Inmobiliarias
                                            ","actibienes@une.net.co  
                         "," www.actibienes.com.co  
                                  ","Cq 74 39-01  
                                        ","2503011  
    ",
"Julieth Ortega","Julieth Ortega","Actis ltda.
                                         ","JO","Actis ltda.
                                         ","Medellín
                                            ","Software administrativo, contable y financiero
                                            ","actis@une.net.co  
                              "," www.actisltda.com  
                                      ","Tr 49C 59-05 Of 1103  
                               ","2310917  
    ",
"Julieth Ortega","Julieth Ortega","Activa litografía
                                   ","JO","Activa litografía
                                   ","Medellín
                                            ","Litografía
                                            ","activalitografia@yahoo.com  
                    ",,"Cl 44 80-28 L 112 La América  
                       ","4134615  
    ",
"Julieth Ortega","Julieth Ortega","Activesoft & cía. ltda.
                           ","JO","Activesoft & cía. ltda.
                           ","Bogotá
                                            ","Software para gestión empresarial
                                            ","wbrinez@activesoft.com.co  
                     "," www.activesoft.com.co  
                                  ","Cl 95 13-55 Of 213  
                                 ","6361120  
    ",
"Julieth Ortega","Julieth Ortega","Actividades telefónicas actitele comunicaciones
   ","JO","Actividades telefónicas actitele comunicaciones
   ","Bogotá
                                            ","Plantas telefónicas
                                            ","proconred@hotmail.com  
                         ",,"Cr 67 169A-65 Int 16  
                               ","6706540  
    ",
"Julieth Ortega","Julieth Ortega","Actual office - diseños y opciones para oficina
   ","JO","Actual office - diseños y opciones para oficina
   ","Ibagué
                                            ","Muebles para oficina
                                            ","ruthquiro@hotmail.com  
                         ",,"Mz D Casa 12 Urb Jardín 5a Avenida  
                 ","3107853791  
 ","2713425  
    "
"Julieth Ortega","Julieth Ortega","Actuar ltda.
                                      ","JO","Actuar ltda.
                                      ","Bogotá
                                            ","Empleados temporales
                                            ","actuar@etb.net.co  
                             ",,"Cl 63 11-45 Of 801  
                                 ","2550564  
    ",
"Julieth Ortega","Julieth Ortega","Acuametro s.a.
                                      ","JO","Acuametro s.a.
                                      ","Medellín
                                            ","Redes contra incendio
                                            ","acuametro@une.net.co  
                          ",,"Cr 52 9B Sur-45  
                                    ","3108480193  
 ","2555500  
    "
"Julieth Ortega","Julieth Ortega","Acuatello ferretero industrial ltda.
              ","JO","Acuatello ferretero industrial ltda.
              ","Bogotá
                                            ","Tubería
                                            ","info@acuatello.com  
                            "," www.acuatelloltda.com  
                                  ","Cl 14 15-47  
                                        ","2860303  
    ","3361799  
    "
"Julieth Ortega","Julieth Ortega","Acuaval
                                         ","JO","Acuaval
                                         ","Cali
                                            ","Decoración
                                            ","ventas@acuaval.com  
                            "," www.acuaval.com  
                                        ","Cl 21 Norte 8n-32 Barrio Santa Mónica  
              ","6640262  
    ",
"Julieth Ortega","Julieth Ortega","Acueductos y alcantarillados erz s.a.
             ","JO","Acueductos y alcantarillados erz s.a.
             ","Bogotá
                                            ","Equipos para acondicionamiento eléctrico, Pegantes, Pinturas, Tejas
                                            ","info@erzsa.com  
                                "," www.erzsa.com  
                                        
","Cl 18 22-26 Paloquemao  
                             ","3606066  
    ","3517980  
    "
"Julieth Ortega","Julieth Ortega","Acustica tecnica acustec de colombia s.a.
         ","JO","Acustica tecnica acustec de colombia s.a.
         ","Bogotá
                                            ","Cielo rasos
                                            ","mgaitang@acustec.com  
                          "," www.acustec.com  
                                        ","Dg 128B Bis 56C-14  
                                 ","6139621  
    ","6139010  
    "
"Julieth Ortega","Julieth Ortega","Adán serrano
                                           ","JO","Adán serrano
                                           ","Santa marta
                                            ","Materiales para la construcción
                                            ","vitrificadosdelcaribe.serrano@hotmail.com  
     ",,"Cl 23A 11-103  
                                      ","4313588  
    ","4314587  
    "
"Julieth Ortega","Julieth Ortega","Adarcol finca raíz
                                ","JO","Adarcol finca raíz
                                ","Bogotá
                                            ","Inmobiliarias
                                            ","adarcolfr@yahoo.com  
                           ",,"Cl 70A 13-19 Int 1  
                                 ","2101671  
    ","2102473  
    "
"Julieth Ortega","Julieth Ortega","Adarve e hijos ltda.
                              ","JO","Adarve e hijos ltda.
                              ","Bogotá
                                            ","Inmobiliarias
                                            ","adarvearriendos@etb.net.co  
                    ",,"Cl 114 6A-92 Of 414  
                                ","6120300  
    ",
"Julieth Ortega","Julieth Ortega","Adc decoraciones ltda.
                            ","JO","Adc decoraciones ltda.
                            ","Bogotá
                                            ","Cielo rasos, Decoración, Divisiones para oficina, Drywall, Muebles de madera, Muebles para oficina
                                            ","adcdecoraciones@hotmail.com  
                   "," www.adcdecoraciones.com  
                                ","Cr29 77-48 Barrio Santa Sofía  
                      ","6602420  
    ","2315956  
    "
