"Source","Owner","First Name","Last Name","Company Name","City","information","Email","Website","Address","Work Phone","Mobile"
"Julieth Ortega","Julieth Ortega","Ideace - industrias de acero s.a.
                 ","JO","Ideace - industrias de acero s.a.
                 ","Itagüí
                                            ","Cajas fuertes
                                            ","mercadeo@ideace.com  
                           "," www.ideace.com  
                                        
","Cr 45A 66A-154 Itagüí  
                              ","3705500  
    ",
"Julieth Ortega","Julieth Ortega","Ideas eléctricas ltda.
                            ","JO","Ideas eléctricas ltda.
                            ","Bogotá
                                            ","Materiales eléctricos
                                            ","ventas@ideaselectricas.com - proyectos@ideaselectr"," www.ideaselectricas.com  
                                ","Cl 21 18B-48  
                                       ","4875023  
    ","4875022  
    "
"Julieth Ortega","Julieth Ortega","Ideas gráficas inversiones garcía b. & cía. ltda.
       ","JO","Ideas gráficas inversiones garcía b. & cía. ltda.
       ","Barranquilla
                                            ","Litografía
                                            ","ingarciabe@yahoo.com  
                          ",,"Cr 47 59-28  
                                        ","3683450  
    ",
"Julieth Ortega","Julieth Ortega","Ideas ltda.
                                           ","JO","Ideas ltda.
                                           ","Valledupar
                                            ","Computadores y partes periféricas
                                            ","blanca.bonilla@ideas.com.co  
                   "," www.ideas.com.co  
                                       ","Cr 12 13B-02 Barrio Obrero  
                         ","5843226  
    ","5843226  
    "
"Julieth Ortega","Julieth Ortega","Ideas modulares
                                     ","JO","Ideas modulares
                                     ","Medellín
                                            ","Muebles para oficina
                                            ","gerencia@ideasmodulares.com  
                   "," www.ideasmodulares.com  
                                 ","Cr 48 65-40  
                                        ","2910264  
    ","2915240  
    "
"Julieth Ortega","Julieth Ortega","Ideas tipográficas ltda.
                          ","JO","Ideas tipográficas ltda.
                          ","Bogotá
                                            ","Agendas
                                            ","info@ideastipograficas.com  
                    "," www.ideastipograficas.com  
                              ","Tr 68H 44-75 Sur  
                                   ","7135048  
    ","7131230  
    "
"Julieth Ortega","Julieth Ortega","Idecampo s.a.
                                       ","JO","Idecampo s.a.
                                       ","Medellín
                                            ","Productos alimenticios
                                            ","superpollo@pollopaisa.com  
                     ",,"Cl 7D 43A-99 Of 704  
                                ",,
"Julieth Ortega","Julieth Ortega","Idelect ltda. - ingeniería y diseño electrónico
   ","JO","Idelect ltda. - ingeniería y diseño electrónico
   ","Bogotá
                                            ","Máquinas y equipos de oficina
                                            ","gerencia@idelect.net  
                          "," www.idelect.net  
                                        ","Cl 66 Bis 68B-50 Barrio Vella Vista  
                ","5447408  
    ","5443003  
    "
"Julieth Ortega","Julieth Ortega","Identificación de colombia
                      ","JO","Identificación de colombia
                      ","Cali
                                            ","Carnés, Laminación
                                            ","identificacion@telesat.com.co  
                 "," www.identificaciondecolombia.com  
                       ","Av 3 Norte 8N-24 Of 107  
                            ","8835718  
    ","8835714  
    "
"Julieth Ortega","Julieth Ortega","Identificación plástica s.a.
                      ","JO","Identificación plástica s.a.
                      ","Bogotá
                                            ","Control de acceso, Carnés, Cintas para impresoras, Cintas para máquinas y equipos de oficina, Cintas para transferencia térmica, Máquinas y equipos de oficina, Sistemas de identificación, Sistemas y equipos de control y seguridad
                                            ","info@idenpla.com.co  
                           "," www.identificacionplastica.com  
                         ","Cl 75 11-74  
                                        ","3462001  
    ",
"Julieth Ortega","Julieth Ortega","Identifícate y/o victoria mazo
                      ","JO","Identifícate y/o victoria mazo
                      ","Medellín
                                            ","Cachuchas, gorras y sombreros, Camisetas
                                            ","victoriamazo@une.net.co  
                       ",,"Cr 87 68-19  
                                        ","3113133250  
 ","2344887  
    "
"Julieth Ortega","Julieth Ortega","Identigraf
                                        ","JO","Identigraf
                                        ","Bogotá
                                            ","Carnés, Plotters
                                            ","identigrafav19@yahoo.com  
                      "," www.identigraf.net  
                                     ","Cr 9A 18-36 Barrio Centro  
                          ","3002176849  
 ","3008248354  
 "
"Julieth Ortega","Julieth Ortega","Identronic acriltodo ltda.
                      ","JO","Identronic acriltodo ltda.
                      ","Cali
                                            ","Señalización, Artículos de plástico, Carnés
                                            ","identronic@accolombia.com  
                     ",,"Av Colombia 7-46  
                                   ","8800880  
    ",
"Julieth Ortega","Julieth Ortega","Ideofis e.u.
                                      ","JO","Ideofis e.u.
                                      ","Bogotá
                                            ","Acabados arquitectónicos, Archivadores, Mantenimiento de muebles de oficina
                                            ","ideofiseu@yahoo.es - ideofis@hotmail.com  
      "," www.ideofis.com  
                                        ","Cr 9 14-47 Of 203 - Girardot  
                       ","8314498  
    ","8319459  
    "
"Julieth Ortega","Julieth Ortega","Ideografic ltda.
                                    ","JO","Ideografic ltda.
                                    ","Medellín
                                            ","Litografía
                                            ","ideograficltda@gmail.com  
                      ",,"Cr 51A 12BSur-101  
                                  ","3604920  
    ","3603530  
    "
"Julieth Ortega","Julieth Ortega","Ideogramma ltda.
                                  ","JO","Ideogramma ltda.
                                  ","Bogotá
                                            ","Grabado láser
                                            ","ideogramma@etb.net.co  
                         "," www.ideogramma-disan.com  
                               ","Cr 51 69-16  
                                        ","6300270  
    ","3118701  
    "
"Julieth Ortega","Julieth Ortega","Ideqs ltda.
                                       ","JO","Ideqs ltda.
                                       ","Bogotá
                                            ","Artículos y suministros de oficina, Control de acceso, Relojes uso industrial, Resaltadores, Archivadores de fuelle, Carnés, Carpetas, Código de barras, Equipos de laminación, Etiquetadoras, Impresoras, Laminación, Mantenimiento de equipos de control y seguridad, Máquinas y equipos de oficina, Placas y trofeos
                                            ","administracion@ideqs.com  
                      "," www.ideqs.com  
                                        
","Cr 25 73-63  
                                        ","2310914  
    ",
"Julieth Ortega","Julieth Ortega","Iderna - inversiones iderna s.a.
                     ","JO","Iderna - inversiones iderna s.a.
                     ","Manizales
                                            ","Sillas
                                            ","gerventas@iderna.com - vautopartes@iderna.com - vr"," www.iderna.com  
                                        
","Parque Ind Iderna La Enea  
                          ","8747200  
    ",
"Julieth Ortega","Julieth Ortega","Idm - ingeniería y distribución de materiales s.a","JO","Idm - ingeniería y distribución de materiales s.a","Cali
                                            ","Materiales para la construcción
                                            ","idmsa@telesat.com.co  
                          ",,"Cl 56 Norte 3BN-21 La Flora  
                        ","6642083  
    ","6640249  
    "
"Julieth Ortega","Julieth Ortega","Ids software ltda.
                                ","JO","Ids software ltda.
                                ","Bogotá
                                            ","Software
                                            ","ids_software@ids.com.co  
                       "," www.ids.com.co  
                                        
","Cr 16 79-76 Of 302  
                                 ","6918787  
    ",
"Julieth Ortega","Julieth Ortega","Ie industrias escolares
                           ","JO","Ie industrias escolares
                           ","Bogotá
                                            ","Muebles para oficina
                                            ","induescolares@hotmail.com  
                     "," www.industriasescolares.com  
                            ","Dg 31A Sur 26-78 Barrio El Libertador  
              ","2026036  
    ",
"Julieth Ortega","Julieth Ortega","Iec ltda.
                                       ","JO","Iec ltda.
                                       ","Cali
                                            ","Electricidad, artículos, accesorios y materiales
                                            ","iecltda@uniweb.net.co  
                         ",,"Cr 100 11-90 Of 420  
                                ","6538777  
    ",
"Julieth Ortega","Julieth Ortega","Ifx netword colombia ltda.
                        ","JO","Ifx netword colombia ltda.
                        ","Bogotá
                                            ","Conmutadores, Computadores y partes periféricas, Máquinas y equipos de oficina
                                            ","ifx@ifx.net.co  
                                "," www.ifx.com.co  
                                        
","Terminal Terrestre de Carga Km 3.5 Vía Siberia Autop Me","3693000  
    ","3693014  
    "
"Julieth Ortega","Julieth Ortega","Igloss de colombia s.a.
                           ","JO","Igloss de colombia s.a.
                           ","Bogotá
                                            ","Ferreterías
                                            ","ogloss@colomsat.net.co  
                        "," www.igloss.com.co  
                                      ","Cl 19C 33-20  
                                       ","2681866  
    ",
"Julieth Ortega","Julieth Ortega","Iglú ltda.
                                        ","JO","Iglú ltda.
                                        ","Bogotá
                                            ","Guantes
                                            ","ventase@iglu.com.co  
                           "," www.iglu.com.co  
                                        ","Cr 24 45C-90  
                                       ","2452369  
    ",
"Julieth Ortega","Julieth Ortega","Igm ingeniería s.a.
                               ","JO","Igm ingeniería s.a.
                               ","Bogotá
                                            ","Artículos y suministros de oficina, Cableado estructurado, Manejo inteligente de filas, Muebles metálicos
                                            ","igm@igm.com.co  
                                "," www.igm.com.co  
                                        
","Cl 11 68-50  
                                        ","2602293  
    ","2625245  
    "
"Julieth Ortega","Julieth Ortega","Ignacio gómez ihm s.a.
                            ","JO","Ignacio gómez ihm s.a.
                            ","Bogotá
                                            ","Cielo rasos, Entrepisos
                                            ","ventas@igihm.net  
                              "," www.igihm.com  
                                        
","Cr 42 Bis 17A-24  
                                   ","3526911  
    ",
"Julieth Ortega","Julieth Ortega","Igo s.a.
                                            ","JO","Igo s.a.
                                            ","Medellín
                                            ","Ferreterías
                                            ","muellebayadera@une.net.co  
                     ",,"Cr 52 38-34  
                                        ","4442430  
    ",
"Julieth Ortega","Julieth Ortega","Igt componentes industriales s.a.
                   ","JO","Igt componentes industriales s.a.
                   ","Medellín
                                            ","Artículos eléctricos
                                            ","igt@une.net.co  
                                ",,"Cl 52 Sur 44-21 Sabaneta  
                           ","3014448  
    ",
"Julieth Ortega","Julieth Ortega","Ilanco s.a. - almacenes de calzado santorini
      ","JO","Ilanco s.a. - almacenes de calzado santorini
      ","Bogotá
                                            ","Calzado
                                            ","ilanco@etb.net.co  
                             "," www.santorini.com  
                                      ","Cl 94A 60-16  
                                       ","2573183  
    ","6226781  
    "
"Julieth Ortega","Julieth Ortega","Ilg ltda.
                                         ","JO","Ilg ltda.
                                         ","Bogotá
                                            ","Aire acondicionado - instalación, reparación y mantenimiento
                                            ","ilgcomercial2@etb.net.co  
                      ",,"Cr 69Q 75-55 Barrio Las Ferias  
                     ","6725085  
    ","6792094  
    "
"Julieth Ortega","Julieth Ortega","Ilimitada s.a.
                                      ","JO","Ilimitada s.a.
                                      ","Medellín
                                            ","Computadores y partes periféricas
                                            ","ilimitada@ilimitada.com.co  
                    "," www.ilimitada.com.co  
                                   ","Cr 43AN 18Sur-174 L 264 C. Cial La Frontera  
        ","3140303  
    ",
"Julieth Ortega","Julieth Ortega","Ilogic studio ltda.
                               ","JO","Ilogic studio ltda.
                               ","Bogotá
                                            ","Alquiler de equipos audiovisuales
                                            ","info@ilogicstudio.com - andresdiaz@ilogicstudio.co"," www.ilogicstudio.com  
                                   ","Cl 59 6-36 Of 302  
                                  ","3102124576  
 ","3102202137  
 "
"Julieth Ortega","Julieth Ortega","Iluminación & metal eléctrica ltda.
             ","JO","Iluminación & metal eléctrica ltda.
             ","Cali
                                            ","Iluminación
                                            ","iluminacionymetalelectrica@hotmail.com  
        ",,"Cl 18 4-69  
                                        C","8831092  
    ","8832892  
    "
"Julieth Ortega","Julieth Ortega","Iluminación profesional
                              ","JO","Iluminación profesional
                              ","Manizales
                                            ","Artículos eléctricos
                                            ","iluminacionprofesionalmanizales@hotmail.com  
   ",,"Cr 23 45-33 Barrio Lleras  
                          ","8814597  
    ","8863222  
    "
"Julieth Ortega","Julieth Ortega","Iluminaciones chapinero s. en c.
                  ","JO","Iluminaciones chapinero s. en c.
                  ","Bogotá
                                            ","Iluminación
                                            ","jvwmovar@hotmail.com  
                          ",,"Cl 65 13-77  
                                        ","2126837  
    ","2126837  
    "
"Julieth Ortega","Julieth Ortega","Iluminaciones gómez s.a.s
                          ","JO","Iluminaciones gómez s.a.s
                          ","Pereira
                                            ","Materiales eléctricos
                                            ","ilumigomez@hotmail.com  
                        "," www.ilumigomez.com  
                                     ","Cr 9 16-24  
                                        C","3339802  
    ",
"Julieth Ortega","Julieth Ortega","Iluminaciones lam ltda.
                           ","JO","Iluminaciones lam ltda.
                           ","Bogotá
                                            ","Iluminación
                                            ","iluminacioneslam@hotmail.com  
                  "," www.iluminacioneslam.com  
                               ","Cr 61 Bis 97-29  
                                    ","6171756  
    ","5331831  
    "
"Julieth Ortega","Julieth Ortega","Iluminaciones miguel rojas
                        ","JO","Iluminaciones miguel rojas
                        ","Bogotá
                                            ","Cielo rasos
                                            ","josemiguelrojas@yahoo.com  
                     ",,"Cr 28A 63D-30  
                                      ","6088628  
    ",
"Julieth Ortega","Julieth Ortega","Iluminaciones técnicas s.a.
                     ","JO","Iluminaciones técnicas s.a.
                     ","Cali
                                            ","Iluminación
                                            ","iltec@emcali.net.co  
                           "," www.iltec.com.co  
                                       ","Cl 16 12-29  
                                        ","8845555  
    ",
"Julieth Ortega","Julieth Ortega","Iluminaciones y lámparas ltda.
                      ","JO","Iluminaciones y lámparas ltda.
                      ","Medellín
                                            ","Artículos eléctricos
                                            ","ilamparas@une.net.co  
                          ",,"Cr 55 50-19  
                                        ","5132395  
    ","5132394  
    "
"Julieth Ortega","Julieth Ortega","Iluminar ltda.
                                       ","JO","Iluminar ltda.
                                       ","Cartagena
                                            ","Decoración, Iluminación
                                            ","iluminarltda@une.net.co  
                       ",,"Cr 3 7-112 Bocagrande  
                              ","6655538  
    ",
"Julieth Ortega","Julieth Ortega","Iluram s.a.
                                       ","JO","Iluram s.a.
                                       ","Bogotá
                                            ","Materiales eléctricos
                                            ","gerenciageneral@iluram.com  
                    "," www.iluram.com  
                                        
","Cl 166 21-47  
                                       ","6700376  
    ","6700315  
    "
"Julieth Ortega","Julieth Ortega","Imad ltda.
                                      ","JO","Imad ltda.
                                      ","Cali
                                            ","Diseño industrial
                                            ","ventas@imadltdacali.com  
                       "," www.imadltdacali.com  
                                   ","cl 35 8a-67 barrio el troncal  
                      ","3103769543  
 ","4485958  
    "
"Julieth Ortega","Julieth Ortega","Imagen & mercadeo colombia
                      ","JO","Imagen & mercadeo colombia
                      ","Cali
                                            ","Alquiler de equipos para eventos y espectáculos
                                            ","info@mercadeo.com.co  
                          "," www.mercadeo.com.co  
                                    ","Cl 51Norte 2DN-04  
                                  ","3136750503  
 ","3007779890  
 "
"Julieth Ortega","Julieth Ortega","Imagen digital ltda.
                                ","JO","Imagen digital ltda.
                                ","Medellín
                                            ","Fotocopiadoras, Mantenimiento de máquinas y equipos de oficina, Máquinas y equipos de oficina, Suministros para copiadoras
                                            ","gerencia@imagendigitaltda.com  
                 "," www.imagendigitalltda.com  
                              ","Cr 65 40-49  
                                        ","2356100  
    ",
"Julieth Ortega","Julieth Ortega","Imagen exclusiva
                                    ","JO","Imagen exclusiva
                                    ","Medellín
                                            ","Uniformes
                                            ","imgeexclu@une.net.co  
                          ",,"Cl 25 65A-50 Of 302  
                                ",,
"Julieth Ortega","Julieth Ortega","Imagen sellos de caucho
                            ","JO","Imagen sellos de caucho
                            ","Pereira
                                            ","Almohadillas
                                            ","imagensellos@hotmail.com  
                      ",,"Cr 5 27-23  
                                        C","3296202  
    ",
"Julieth Ortega","Julieth Ortega","Imagen urbana ltda.
                                 ","JO","Imagen urbana ltda.
                                 ","Medellín
                                            ","Señalización
                                            ","imagenurbanaltda@hotmail.com  
                  ",,"Cr 65B 27-34  
                                       ","2350321  
    ","3163135  
    "
"Julieth Ortega","Julieth Ortega","Imagin publicidad
                               ","JO","Imagin publicidad
                               ","Cali
                                            ","Litografía
                                            ","imaginpublicidad@hotmail.com  
                  ",,"Cl 18 2-55  
                                        C","3116384272  
 ","8880276  
    "
"Julieth Ortega","Julieth Ortega","Imaginaciones arte y enmarcación
                ","JO","Imaginaciones arte y enmarcación
                ","Cali
                                            ","Marquetería
                                            ","jjcof85@hotmail.com  
                           ",,"Cr 36A 6-50  
                                        ","5141127  
    ",
"Julieth Ortega","Julieth Ortega","Imargran s.a.
                                     ","JO","Imargran s.a.
                                     ","Bogotá
                                            ","Acabados arquitectónicos
                                            ","imargranltda@yahoo.es  
                         "," www.imargran.com  
                                       ","Cl 162 16A-91  
                                      ","3143954721  
 ","6693938  
    "
"Julieth Ortega","Julieth Ortega","Imat ltda.
                                        ","JO","Imat ltda.
                                        ","Bogotá
                                            ","Ferreterías
                                            ","info@imat.com.co  
                              "," www.imat.com.co  
                                        ","Cl 13 31-32  
                                        ","3706237  
    ","2018755  
    "
"Julieth Ortega","Julieth Ortega","Imatic ingeniería ltda.
                         ","JO","Imatic ingeniería ltda.
                         ","Cali
                                            ","Señalización
                                            ","imaticing@yahoo.com  
                           "," www.imaticingenieria.com  
                               ","Cr 23 57-49  
                                        ","4381181  
    ",
"Julieth Ortega","Julieth Ortega","Imc industrias metálicas cortés  ltda.
            ","JO","Imc industrias metálicas cortés  ltda.
            ","Bogotá
                                            ","Puertas electrónicas
                                            ","imcventas@yahoo.es  
                            ",,"Cl 141 46-43  
                                       ","6156519  
    ","6156532  
    "
"Julieth Ortega","Julieth Ortega","Imc industrias metálicas cortes l.tda
             ","JO","Imc industrias metálicas cortes l.tda
             ","Bogotá
                                            ","Aluminio arquitectónico, Muebles metálicos, Puertas
                                            ","ventas@imcalfonsocortes.com  
                   "," www.imcalfonsocortes.com  
                               ","cl 141 43-46 barrio prado pinzón  
                   ","6156532  
    ",
"Julieth Ortega","Julieth Ortega","Imcomelec ingenieros ltda.
                        ","JO","Imcomelec ingenieros ltda.
                        ","Bogotá
                                            ","Contadores eléctricos
                                            ","ventas@imcomelec.com  
                          "," www.imcomelec.com  
                                      ","Cl 100 60D-27  
                                      ","6136888  
    ",
"Julieth Ortega","Julieth Ortega","Imedes ltda.
                                           ","JO","Imedes ltda.
                                           ","Bucaramanga
                                            ","Muebles para oficina, Artículos de madera
                                            ","rafaordoga@hotmail.com  
                        ",,"Cr 15 14-50 Barrio Gaitán  
                          ","6715423  
    ","6715477  
    "
"Julieth Ortega","Julieth Ortega","Imelcom y cía.
                                    ","JO","Imelcom y cía.
                                    ","Bogotá
                                            ","Citofonía, Equipos de telefonía
                                            ","imelcom@telecom.com.co  
                        "," www.mimelcom.com  
                                       ","Cl 162 17A-21 P 2  
                                  ","6711880  
    ","5271429  
    "
"Julieth Ortega","Julieth Ortega","Imerco s.a. - sprit
                                 ","JO","Imerco s.a. - sprit
                                 ","Medellín
                                            ","Pantalones
                                            ","esprit@gco.com.co  
                             "," www.gco.com.co  
                                        
","Cr 43A 25BSur-136 Envigado  
                         ","3314445  
    ","2704211  
    "
"Julieth Ortega","Julieth Ortega","Imet ci s.a.
                                        ","JO","Imet ci s.a.
                                        ","Sabaneta
                                            ","Artículos eléctricos
                                            ","imet@une.net.co  
                               "," www.imetltda.com  
                                       ","Cr 43A 60B-71Sur  
                                   ","2880899  
    ",
"Julieth Ortega","Julieth Ortega","Imforpel ltda.
                                    ","JO","Imforpel ltda.
                                    ","Bogotá
                                            ","Formas continuas
                                            ","infoventas@hotmail.com  
                        "," www.inforpelltada.com  
                                  ","Cr 69P 78-39  
                                       ","3111129  
    ","2259439  
    "
"Julieth Ortega","Julieth Ortega","Impac s.a.
                                          ","JO","Impac s.a.
                                          ","Medellín
                                            ","Ventanas
                                            ","impac@epm.net.co  
                              "," www.impac.com.co  
                                       ","Cl 27 41-140 Autop Sur Itagui  
                      ","3740374  
    ",
"Julieth Ortega","Julieth Ortega","Impacto solar ltda.
                                 ","JO","Impacto solar ltda.
                                 ","Medellín
                                            ","Películas de seguridad
                                            ","cristina@impactosolar.com  
                     "," www.impactosolar.com  
                                   ","Cl 33 65B-58  
                                       ","3516991  
    ",
"Julieth Ortega","Julieth Ortega","Impadoc s.a.
                                    ","JO","Impadoc s.a.
                                    ","Cali
                                            ","Acabados arquitectónicos
                                            ","info@impadoc.com  
                              "," www.impadoc.com  
                                        ","Km 7  Vía Cali-Jamundí  El Cascajal  
                ","5552406  
    ",
"Julieth Ortega","Julieth Ortega","Impadoc s.a. - estuco listo
                     ","JO","Impadoc s.a. - estuco listo
                     ","Cali
                                            ","Drywall, Materiales para la construcción, Acabados arquitectónicos
                                            ","info@impadoc.com  
                              "," www.impadoc.com  
                                        ","Km 7 Carretera Cali-Jamundí-Cascajal Ofs y Planta  
  ","5552406  
    ",
"Julieth Ortega","Julieth Ortega","Impark ltda.
                                      ","JO","Impark ltda.
                                      ","Bogotá
                                            ","Cielo rasos, Drywall, Fachadas, Alfombras y tapetes
                                            ","rperea10@yahoo.com  
                            "," www.drywalldeetot.org  
                                  ","cl 128c 45-50 barrio prado veraniego  
               ","6276268  
    ",
"Julieth Ortega","Julieth Ortega","Impercon
                                           ","JO","Impercon
                                           ","Armenia
                                            ","Impermeabilización
                                            ","imperconjfo@hotmail.com  
                       ",,"Cl 24 18-37  
                                        ","7442299  
    ","7413964  
    "
"Julieth Ortega","Julieth Ortega","Imperfrío
                                         ","JO","Imperfrío
                                         ","Bogotá
                                            ","Ferreterías, Impermeabilización
                                            ","imperfer@hotmail.com  
                          ",,"Cr 24 75-00  
                                        ","3143357691  
 ","2491217  
    "
"Julieth Ortega","Julieth Ortega","Imperman restrepo herrera ltda.
                   ","JO","Imperman restrepo herrera ltda.
                   ","Bogotá
                                            ","Impermeabilización
                                            ","imperman@yahoo.es  
                             ",,"Cr 59 129-33  
                                       ","2717280  
    ","6139093  
    "
"Julieth Ortega","Julieth Ortega","Impermar
                                          ","JO","Impermar
                                          ","Bogotá
                                            ","Impermeabilización
                                            ","imper.mar.51@hotmail.com  
                      ",,"Cl 14B 79A-27  
                                      ","2928175  
    ",
"Julieth Ortega","Julieth Ortega","Impermeabilización y construcción ltda. el impermea","JO","Impermeabilización y construcción ltda. el impermea","Bogotá
                                            ","Impermeabilización
                                            ","impercom@yahoo.es  
                             ",,"Cl 61A 13A-20  
                                      ","2499186  
    ",
"Julieth Ortega","Julieth Ortega","Impermeabilización y protección del concreto s.a. -","JO","Impermeabilización y protección del concreto s.a. -","Bogotá
                                            ","Impermeabilización, Impermeabilizantes
                                            ","cip.ventas41@etb.net.co  
                       "," www.xypex.com.co  
                                       ","Cr 53 79-27  
                                        ","2258055  
    ",
"Julieth Ortega","Julieth Ortega","Impermeabilizaciones e ingeniería sandoval
        ","JO","Impermeabilizaciones e ingeniería sandoval
        ","Bogotá
                                            ","Impermeabilización
                                            ","agustins@andinet.com  
                          ",,"Cr 34A 27A-26Sur  
                                   ","7271027  
    ",
"Julieth Ortega","Julieth Ortega","Impermeabilizaciones y construcciones imcon & asoci","JO","Impermeabilizaciones y construcciones imcon & asoci","Bogotá
                                            ","Impermeabilización
                                            ","imcon.lcv@hotmil.com  
                          ",,"Cr 81A 8D-43  
                                       ","4016708  
    ","4121613  
    "
"Julieth Ortega","Julieth Ortega","Impermeabilizadora afe s.as.
                    ","JO","Impermeabilizadora afe s.as.
                    ","Cali
                                            ","Fachadas
                                            ","imperafe@hotmail.com  
                          ",,"Cr 4N 40N-24  
                                       ","3154023069  
 ","3155677349  
 "
"Julieth Ortega","Julieth Ortega","Impermeabilizadora cadi carlos a. díaz
            ","JO","Impermeabilizadora cadi carlos a. díaz
            ","Bogotá
                                            ","Impermeabilización
                                            ","impercadi@yahoo.com  
                           ",,"Cl 49C Sur 5N-75  
                                   ","7724483  
    ",
"Julieth Ortega","Julieth Ortega","Impermeables sagavi s.a.s.
                        ","JO","Impermeables sagavi s.a.s.
                        ","Bogotá
                                            ","Calzado, Dotaciones industriales, Overoles
                                            ","info@impermeablesrainpower.com  
                "," www.impermeablesrainpower.com  
                          ","Cl 24 Sur 18-30 Barrio Olaya  
                       ","4099600  
    ",
"Julieth Ortega","Julieth Ortega","Implemédica ltda.
                                 ","JO","Implemédica ltda.
                                 ","Bogotá
                                            ","Dotaciones para clínicas y hospitales
                                            ","implemed@colomsat.com.co  
                      ",,"Cr 18 39A-50  
                                       ","2455922  
    ",
"Julieth Ortega","Julieth Ortega","Implementaciones técnicas
                            ","JO","Implementaciones técnicas
                            ","Manizales
                                            ","Secadores eléctricos para manos
                                            ","impletecnicasalsanches@yahoo.es  
               ",,"Cl 66 9B-36  
                                        ","8754532  
    ","8754770  
    "
"Julieth Ortega","Julieth Ortega","Impleseg s.a.s
                                      ","JO","Impleseg s.a.s
                                      ","Medellín
                                            ","Dotaciones industriales, Equipos contra incendio, Extintores
                                            ","impleseg@une.net.co  
                           "," www.impleseg.com  
                                       ","Cr  43A 33-17  
                                      ","2627766  
    ",
"Julieth Ortega","Julieth Ortega","Impofer
                                           ","JO","Impofer
                                           ","Bogotá
                                            ","Alquiler de estibas
                                            ","bogota@impofer.com  
                            ",,"Cl 17 27-39  
                                        ","2013938  
    ",
"Julieth Ortega","Julieth Ortega","Impofer ltda.
                                   ","JO","Impofer ltda.
                                   ","Cali
                                            ","Contadores eléctricos, Ferreterías
                                            ","cali@impofer.com  
                              "," www.impofer.com  
                                        ","Cr 1 50-210  
                                        ","2010111  
    ","4464245  
    "
"Julieth Ortega","Julieth Ortega","Impofer s.a.s.
                                          ","JO","Impofer s.a.s.
                                          ","Barranquilla
                                            ","Alquiler de estibas
                                            ","barranquilla@impofer.com  
                      "," www.impofer.com  
                                        ","Cl 45 46-96  
                                        ","3792661  
    ",
"Julieth Ortega","Julieth Ortega","Impointer s.a.
                                     ","JO","Impointer s.a.
                                     ","Pereira
                                            ","Ferreterías
                                            ","impointer@impointer.com  
                       "," www.impointer.com  
                                      ","Av 30 De Agosto 29-17  
                              ","3361166  
    ",
"Julieth Ortega","Julieth Ortega","Imporcom ltda.
                                      ","JO","Imporcom ltda.
                                      ","Medellín
                                            ","Circuitos cerrados de televisión
                                            ","comercial@imporcom.net  
                        "," www.imporcom.net  
                                       ","Cl 34 66B-141  
                                      ","3516575  
    ",
"Julieth Ortega","Julieth Ortega","Imporcom ltda.
                                    ","JO","Imporcom ltda.
                                    ","Bogotá
                                            ","Alarmas
                                            ","mauricioconcha@imporcom.com.co  
                "," www.imporcom.com.co  
                                    ","Cr 45A 93-77  
                                       ","6221815  
    ",
"Julieth Ortega","Julieth Ortega","Imporflex ltda.
                                   ","JO","Imporflex ltda.
                                   ","Bogotá
                                            ","Cosedoras y perforadoras industriales, Destructora de documentos, Guillotinas
                                            ","imporflexltd@etb.net.co  
                       "," www.imporflex.com  
                                      ","Cl 70 28A-10  
                                       ","6311500  
    ",
"Julieth Ortega","Julieth Ortega","Imporinox s.a.
                                  ","JO","Imporinox s.a.
                                  ","Cali
                                            ","Ferreterías
                                            ","imporinox@imporinox.com  
                       "," www.imporinox.com  
                                      ","Cr 3 24-28  
                                        C","4877000  
    ",
"Julieth Ortega","Julieth Ortega","Impormarcas
                                         ","JO","Impormarcas
                                         ","Medellín
                                            ","Duplicadores, Fotocopiadoras, Impresoras, Mantenimiento de fotocopiadoras
                                            ","impomarcas@une.net.co  
                         ",,"Cr 68 48D-33  
                                       ","3156918124  
 ",
"Julieth Ortega","Julieth Ortega","Impormédicas ltda.
                                     ","JO","Impormédicas ltda.
                                     ","Bucaramanga
                                            ","Dotaciones para clínicas y hospitales
                                            ","impormedicasltda@telebucaramanga.net.co  
       ",,"Cr 29 55B-17  
                                       ","6470138  
    ","6473041  
    "
"Julieth Ortega","Julieth Ortega","Imporsonic ltda.
                                  ","JO","Imporsonic ltda.
                                  ","Bogotá
                                            ","Conmutadores, Máquinas y equipos de oficina, Plantas telefónicas
                                            ","imporsonic@yahoo.com  
                          ",,"Av (Cl) 28 19-71  
                                   ",,
"Julieth Ortega","Julieth Ortega","Import express ltda.
                              ","JO","Import express ltda.
                              ","Bogotá
                                            ","Contadoras de billetes y monedas
                                            ","importexpressltda2@yahoo.com  
                  ",,"Cr 10 23-82 P 3  
                                    ","3364513  
    ","2902119  
    "
"Julieth Ortega","Julieth Ortega","Import office ltda.
                                 ","JO","Import office ltda.
                                 ","Medellín
                                            ","Artículos y suministros de oficina, Almohadillas, Calculadoras, Cosedoras y perforadoras industriales, Huelleros, Máquinas y equipos de oficina
                                            ","importoffice@importofficeltda.com  
             "," www.importofficeltda.com  
                               ","Cl 18 52-133  
                                       ","3117197093  
 ","3160309  
    "
