"Source","Owner","First Name","Last Name","Company Name","City","information","Email","Website","Address","Work Phone","Mobile"
"Julieth Ortega","Julieth Ortega","Publiavisos maquitron ltda.
                        ","JO","Publiavisos maquitron ltda.
                        ","Pereira
                                            ","Artículos para publicidad
                                            ","avisosmaquitron@yahoo.com  
                     ",,"Av Américas 25-61  
                                  ","3210000  
    ",
"Julieth Ortega","Julieth Ortega","Publicaciones técnicas e.u.
                         ","JO","Publicaciones técnicas e.u.
                         ","Medellín
                                            ","Litografía
                                            ","publitecnicas@une.net.co  
                      ",,"Cl 56 54-47  
                                        ","2310691  
    ","5113633  
    "
"Julieth Ortega","Julieth Ortega","Publicidad hit
                                      ","JO","Publicidad hit
                                      ","Medellín
                                            ","Cachuchas, gorras y sombreros
                                            ","publihit@une.net.co  
                           ",,"Cl 44 90A-95 P 3  
                                   ","4969441  
    ","2522664  
    "
"Julieth Ortega","Julieth Ortega","Publicidad lozano
                               ","JO","Publicidad lozano
                               ","Cali
                                            ","Artículos para publicidad
                                            ","publilozano@emcali.net.co  
                     "," www.publilozano.com.co  
                                 ","Cr 1A7 71-20 / 33  
                                  ","4408523  
    ",
"Julieth Ortega","Julieth Ortega","Publicintas
                                          ","JO","Publicintas
                                          ","Manizales
                                            ","Artículos para publicidad
                                            ","publicintas@une.net.co  
                        ",,"Cl 10 1C-82 Villapilar  
                             ","8863870  
    ","8860055  
    "
"Julieth Ortega","Julieth Ortega","Publicultural s.a.
                                ","JO","Publicultural s.a.
                                ","Bogotá
                                            ","Litografía
                                            ","administracion@publicultural.com  
              "," www.publicultural.com  
                                  ","Cl 10 40-80  
                                        ","3513147  
    ","3513145  
    "
"Julieth Ortega","Julieth Ortega","Publifancy
                                        ","JO","Publifancy
                                        ","Bogotá
                                            ","Artículos para publicidad
                                            ","produccion@publifancy.com  
                     "," www.publifancy.com  
                                     ","Cl 145 45-15  
                                       ","5234186  
    ","6093165  
    "
"Julieth Ortega","Julieth Ortega","Publiglobos medellín
                                ","JO","Publiglobos medellín
                                ","Medellín
                                            ","Artículos para propaganda
                                            ","publiglobosmedellin@hotmail.com  
               ",,"Cl 40 101A-165 Apto 335  
                            ","4485557  
    ","4924398  
    "
"Julieth Ortega","Julieth Ortega","Publigrabados
                                     ","JO","Publigrabados
                                     ","Bogotá
                                            ","Artículos para publicidad
                                            ","info@publigrabados.net  
                        "," www.publigrabados.net  
                                  ","Cr 27A 63C-40  
                                      ","2498850  
    ",
"Julieth Ortega","Julieth Ortega","Publijaqui ltda.
                                  ","JO","Publijaqui ltda.
                                  ","Bogotá
                                            ","Ropa de trabajo
                                            ","publi_jaquel@hotmail.com  
                      ",,"Cr 108A 68B-30  
                                     ","4346191  
    ","4400014  
    "
"Julieth Ortega","Julieth Ortega","Publiobjetos ltda.
                                  ","JO","Publiobjetos ltda.
                                  ","Medellín
                                            ","Artículos para propaganda
                                            ","publiobjetos@une.net.co  
                       ",,"Cr 25 12Sur-59 Of 206  
                              ","3174740  
    ",
"Julieth Ortega","Julieth Ortega","Publiter editores ltda.
                           ","JO","Publiter editores ltda.
                           ","Bogotá
                                            ","Agendas
                                            ","publiter@gmail.com  
                            "," www.publiter.com.co  
                                    ","Cr 35 10-70  
                                        ","2373070  
    ","2373200  
    "
"Julieth Ortega","Julieth Ortega","Puertas & portones ltda
                                 ","JO","Puertas & portones ltda
                                 ","Barranquilla
                                            ","Puertas de madera
                                            ","servicioalcliente@puertasyportones.com  
        "," www.puertasyportones.com  
                               ","Cr 43 82-178  
                                       ","3205687178  
 ","3012121  
    "
"Julieth Ortega","Julieth Ortega","Puertas de alta seguridad la colmena
                ","JO","Puertas de alta seguridad la colmena
                ","Medellín
                                            ","Puertas
                                            ","puertascolmena@une.net.co  
                     "," www.puertascolmena.com  
                                 ","Av 33 65-51  
                                        ","3510604  
    ","3516092  
    "
"Julieth Ortega","Julieth Ortega","Puertas de seguridad arjona
                       ","JO","Puertas de seguridad arjona
                       ","Bogotá
                                            ","Puertas, Puertas de seguridad
                                            ","jorgeramirezarjona@yahoo.com  
                  "," www.jerl.com.co  
                                        ","Cr 19 69-16  
                                        ","6129646  
    ",
"Julieth Ortega","Julieth Ortega","Puertas electrónicas osorio hermanos
              ","JO","Puertas electrónicas osorio hermanos
              ","Bogotá
                                            ","Puertas electrónicas
                                            ","puertasosorio@etb.net.co  
                      "," www.puertasosorio.co  
                                   ","Cl 10B 89-06  
                                       ","4246037  
    ",
"Julieth Ortega","Julieth Ortega","Puertas plegables cobra square fet
                ","JO","Puertas plegables cobra square fet
                ","Bogotá
                                            ","Decoración, Divisiones para baño, Muebles para cocina, Acabados arquitectónicos
                                            ","agonzalez@puertascobra.com  
                    "," www.puertascobra.com  
                                   ","Cr 58 129B-34 Int 1  
                                ","6139141  
    ",
"Julieth Ortega","Julieth Ortega","Puertas plegables en madera
                       ","JO","Puertas plegables en madera
                       ","Bogotá
                                            ","Puertas de madera
                                            ","plegablesenmadera@yahoo.es  
                    ",,"Cr 103B 22-48  
                                      ","3166847993  
 ","4159078  
    "
"Julieth Ortega","Julieth Ortega","Puertas vaciadas e.u.
                               ","JO","Puertas vaciadas e.u.
                               ","Medellín
                                            ","Puertas de madera
                                            ","puertasvaciadas@todoconmadera.com  
             ",,"Cr 57 48-43 P 1  
                                    ","2311014  
    ",
"Julieth Ortega","Julieth Ortega","Puertas y accesos universal ltda.
                   ","JO","Puertas y accesos universal ltda.
                   ","Medellín
                                            ","Ascensores, Puertas, Puertas corta fuego, Barras de seguridad, Mantenimiento de ascensores
                                            ","unitrade@une.net.co  
                           "," www.puertasyaccesosuniversal.com  
                       ","Cr 42 53-174 Itagüí  
                                ","2816966  
    ","2817021  
    "
"Julieth Ortega","Julieth Ortega","Puertas y clósets de madera
                       ","JO","Puertas y clósets de madera
                       ","Itagüí
                                            ","Escaleras, Puertas
                                            ","oliveriozuletaycia@une.net.co  
                 ",,"Cl 36 66B-93 Itagüí  
                                ","2813018  
    ",
"Julieth Ortega","Julieth Ortega","Puertas y vidrieras
                                 ","JO","Puertas y vidrieras
                                 ","Medellín
                                            ","Puertas, Puertas de seguridad, Puertas y ventanas de aluminio
                                            ","pyvblindajes@yahoo.es  
                         "," www.puertasyvidrieras.com  
                              ","Cr 72 44a-07 Barrio Florida Nueva  
                  ","4123820  
    ","4111992  
    "
"Julieth Ortega","Julieth Ortega","Puertas yako s.a.s.
                                 ","JO","Puertas yako s.a.s.
                                 ","Medellín
                                            ","Puertas
                                            ","puertasyako@une.net.co  
                        "," www.puertasyako.com  
                                    ","Cl 6 50-102  
                                        ","3618877  
    ",
"Julieth Ortega","Julieth Ortega","Pulverizar s.a.
                                      ","JO","Pulverizar s.a.
                                      ","Manizales
                                            ","Materiales para la construcción
                                            ","ventas@pulverizar.com - gerencia@pulverizar.com  
"," www.pulverizar.com  
                                     ","Parque Ind Juanchito contiguo a Colombit  
           ","3104329130  
 ","8748090  
    "
"Julieth Ortega","Julieth Ortega","Pulxar services e.u.
                              ","JO","Pulxar services e.u.
                              ","Bogotá
                                            ","Sistemas operativos
                                            ","info@pulxar.com.co  
                            "," www.pulxar.com.co  
                                      ","Cr 11 71-73 Of 901  
                                 ","3212333  
    ",
"Julieth Ortega","Julieth Ortega","Puma-tek
                                          ","JO","Puma-tek
                                          ","Bogotá
                                            ","Calentadores
                                            ","puma-calentadores@hotmail.com  
                 ",,"Cl 128 46-72  
                                       ","3138686648  
 ","3158602152  
 "
"Julieth Ortega","Julieth Ortega","Pumping and testing oil limitada pto ltda.
        ","JO","Pumping and testing oil limitada pto ltda.
        ","Bogotá
                                            ","Suministros para computadores y partes periféricas
                                            ","gerencia@ptoltda.com  
                          "," www.ptoltda.com  
                                        ","Cl 167 16B-27 Of 102  
                               ","8143079  
    ",
"Julieth Ortega","Julieth Ortega","Punto de lujo
                                       ","JO","Punto de lujo
                                       ","Medellín
                                            ","Alfombras y tapetes
                                            ","puntolujo@nne.net.co  
                          ",,"Cr 43a 32 Sur-38 Envigado  
                          ","3315625  
    ","3315696  
    "
"Julieth Ortega","Julieth Ortega","Punto de pago s.a.
                                ","JO","Punto de pago s.a.
                                ","Bogotá
                                            ","Contact center - call center
                                            ","ventas@comerssia.com  
                          "," www.comerssia.com  
                                      ","Cr 49 91-49  
                                        ","2363733  
    ",
"Julieth Ortega","Julieth Ortega","Punto de servicio autorizado grival
             ","JO","Punto de servicio autorizado grival
             ","Cali
                                            ","Grifería sanitaria
                                            ","info@corona.com.co  
                            "," www.grival.com  
                                        
","Cl 10 42-54 Punto De Servicio Autorizado  
           ","5546203  
    ","5525150  
    "
"Julieth Ortega","Julieth Ortega","Punto digital
                                      ","JO","Punto digital
                                      ","Pereira
                                            ","Máquinas y equipos de oficina
                                            ","puntodigitalpereira@hotmail.com  
               ",,"Cl 31 8-22  
                                        C","3262193  
    ",
"Julieth Ortega","Julieth Ortega","Punto eléctrico ltda.
                                ","JO","Punto eléctrico ltda.
                                ","Manizales
                                            ","Artículos eléctricos, Electricidad, artículos, accesorios y materiales, Materiales eléctricos
                                            ","ventas@puntoelectrico.com  
                     "," www.puntoelectrico.com  
                                 ","Cr 22 15-09 Edif Sausagua  
                          ","8842945  
    ","8847864  
    "
"Julieth Ortega","Julieth Ortega","Punto empleo s.a.
                                    ","JO","Punto empleo s.a.
                                    ","Manizales
                                            ","Empleados temporales
                                            ","manizales@puntoempleosa.com  
                   "," www.puntoempleosa.com  
                                  ","Cr 23 63-15 Edif El Castillo Of 705  
                ","8863083  
    ","8862718  
    "
"Julieth Ortega","Julieth Ortega","Punto empleo s.a.
                                  ","JO","Punto empleo s.a.
                                  ","Armenia
                                            ","Empleados temporales
                                            ","puntoempleo@telesat.com.co  
                    "," www.puntoempleosa.com  
                                  ","Cl 15 13-55 P 2  
                                    ","7465624  
    ",
"Julieth Ortega","Julieth Ortega","Punto ferretero arango y cía. ltda.
                 ","JO","Punto ferretero arango y cía. ltda.
                 ","Medellín
                                            ","Ferreterías
                                            ","puntoferr@hotmail.com  
                         ",,"cl 41 50-32 barrio pala c  
                          ","2320917  
    ","2627141  
    "
"Julieth Ortega","Julieth Ortega","Puntomerca cali
                                 ","JO","Puntomerca cali
                                 ","Cali
                                            ","Productos alimenticios
                                            ","ampleocali@puntomerca.com  
                     "," www.puntomerca.com  
                                     ","Cr 51 13E-12 Barrio 1 de Mayo  
                      ","3319620  
    ",
"Julieth Ortega","Julieth Ortega","Puntos & mercados ltda.
                           ","JO","Puntos & mercados ltda.
                           ","Bogotá
                                            ","Plantas telefónicas
                                            ","pym@puntosymercados.com  
                       "," www.puntosymercados.com  
                                ","Cl 60 57-22 Of 213  
                                 ","3830821  
    ",
"Julieth Ortega","Julieth Ortega","Puntual eventos ltda.
                                  ","JO","Puntual eventos ltda.
                                  ","Bucaramanga
                                            ","Alquiler de equipos para eventos y espectáculos
                                            ","puntualeventos04@gmail.com  
                    "," www.puntualeventos.net  
                                 ","Cl 51 31-15  
                                        ","6471928  
    ","6439694  
    "
"Julieth Ortega","Julieth Ortega","Puritec de colombia ltda.
                       ","JO","Puritec de colombia ltda.
                       ","Cali
                                            ","Instalaciones sanitarias
                                            ","gerencia@puritecsa.com  
                        "," www.puritecsa.com  
                                      ","Cr 100 15-120 Barrio Ciudad Jardín  
                 ","3322477  
    ","3392027  
    "
"Julieth Ortega","Julieth Ortega","Pv sistemas
                                        ","JO","Pv sistemas
                                        ","Pereira
                                            ","Conmutadores, Computadores y partes periféricas, Impresoras, Mantenimiento de ascensores, Máquinas y equipos de oficina
                                            ","pvsistemas2005@hotmail.com  
                    ",,"Cl 24 6-14  
                                        C","3336737  
    ","3333719  
    "
"Julieth Ortega","Julieth Ortega","Pvc canadian windows ltda.
                              ","JO","Pvc canadian windows ltda.
                              ","Barranquilla
                                            ","Puertas de pvc
                                            ","pvcplus@canwindows.com  
                        "," www.canwindows.com  
                                     ","Cl 79 75-342  
                                       ","3789844  
    ",
"Julieth Ortega","Julieth Ortega","Q-techl s.a.
                                      ","JO","Q-techl s.a.
                                      ","Bogotá
                                            ","Suministros para impresoras
                                            ","diana.buitrago@qtechisuministros.com  
          ",,"Cl 74B 69H-36  
                                      ","3119337  
    ",
"Julieth Ortega","Julieth Ortega","Q.b.e seguros s.a.
                                ","JO","Q.b.e seguros s.a.
                                ","Bogotá
                                            ","Seguros
                                            ","presidencia@qbe.com  
                           "," www.qbe.com.co  
                                        
","Cr 7 76-35 P 7/8/9  
                                 ","3190730  
    ",
"Julieth Ortega","Julieth Ortega","Qielec ltda.
                                        ","JO","Qielec ltda.
                                        ","Montería
                                            ","Materiales para la construcción
                                            ","qielecltda@telecom.com.co  
                     ",,"Cr 2 48-66  
                                        C","3135342063  
 ","7814024  
    "
"Julieth Ortega","Julieth Ortega","Qmax garcía collino y cía. s. en c.
               ","JO","Qmax garcía collino y cía. s. en c.
               ","Bogotá
                                            ","Muebles para oficina
                                            ","qmax@quiendamascolombia.com  
                   "," www.quiendamascolombia.com  
                             ","Cr 7 Bis A 124-09  
                                  ","2135103  
    ",
"Julieth Ortega","Julieth Ortega","Qsd softools ltda.
                                ","JO","Qsd softools ltda.
                                ","Bogotá
                                            ","Redes y conectividad
                                            ","administracion@qsdsoftools.com  
                "," www.qsdsoftools.com  
                                    ","Cr 10 67A-04  
                                       ","3465042  
    ","3458110  
    "
"Julieth Ortega","Julieth Ortega","Quadrata taller de enmarcación
                      ","JO","Quadrata taller de enmarcación
                      ","Medellín
                                            ","Marquetería
                                            ","quadrata@telmex.net.co  
                        ",,"Cr 73C 3-30  
                                        ","4135905  
    ",
"Julieth Ortega","Julieth Ortega","Quala s.a.
                                      ","JO","Quala s.a.
                                      ","Cali
                                            ","Productos alimenticios
                                            ","quala@quala.com.co  
                            "," www.intranet.quala.com.co  
                              ","Cr 35A 16-80 Bdg 1 Acopi Yumbo  
                     ","6907000  
    ",
"Julieth Ortega","Julieth Ortega","Quala s.a.
                                        ","JO","Quala s.a.
                                        ","Bogotá
                                            ","Productos alimenticios
                                            ","quala@quala.com.co  
                            "," www.quala.com.co  
                                       ","Cr 68D 39F-51 Sur  
                                  ","7700100  
    ",
"Julieth Ortega","Julieth Ortega","Quala s.a.
                                          ","JO","Quala s.a.
                                          ","Medellín
                                            ","Productos alimenticios
                                            ","lcardona@quala.com.co  
                         "," www.quala.com.co  
                                       ","Cl 2 50-243  
                                        ","3611010  
    ",
"Julieth Ortega","Julieth Ortega","Quality human ltda.
                               ","JO","Quality human ltda.
                               ","Bogotá
                                            ","Procesos de selección
                                            ","info@qualityhuman.com  
                         "," www.qualityhuman.com  
                                   ","Cr 9A 113-10  
                                       ","7537651  
    ","6199394  
    "
"Julieth Ortega","Julieth Ortega","Quality packam
                                    ","JO","Quality packam
                                    ","Bogotá
                                            ","Bolsas de plástico
                                            ","qualitypackam@gmail.com  
                       ",,"Cr 53B 4F-47  
                                       ","3158952336  
 ","5634841  
    "
"Julieth Ortega","Julieth Ortega","Quality software ltda.
                            ","JO","Quality software ltda.
                            ","Bogotá
                                            ","Software administrativo, contable y financiero, Software de gestión de la cadena de abastecimiento
                                            ","ventas@stone.com.co  
                           "," www.stone.com.co  
                                       ","Cr 15 98-42 Of 402  
                                 ",,
"Julieth Ortega","Julieth Ortega","Quasar s.a.
                                         ","JO","Quasar s.a.
                                         ","Medellín
                                            ","Decoración
                                            ","quasar1@une.net.co  
                            "," www.quasar-sa.net  
                                      ","Cl 60 Sur 43A-22 Sabaneta  
                          ","2886412  
    ","2886206  
    "
"Julieth Ortega","Julieth Ortega","Quattro colombia s.a.
                             ","JO","Quattro colombia s.a.
                             ","Bogotá
                                            ","Divisiones para oficina, Muebles para oficina
                                            ","mercadeo.colombia@quattrointernational.com  
    "," www.quattrointernational.com  
                           ","Cl 93B 11A-84 Of 406  
                               ","6220199  
    ",
"Julieth Ortega","Julieth Ortega","Quebecor world bogotá. s.a.
                       ","JO","Quebecor world bogotá. s.a.
                       ","Bogotá
                                            ","Impresores
                                            ","quebecor.bogota@quebecorworld.com  
             "," www.quebecorworld.com  
                                  ","Cl 17 41-34  
                                        ","2086030  
    ",
"Julieth Ortega","Julieth Ortega","Quesep de  fernández y cía.
                          ","JO","Quesep de  fernández y cía.
                          ","Sincelejo
                                            ","Ropa para dama
                                            ","almacarmencita@hotmail.com  
                    ",,"Cr 20 22-53  
                                        ","2811215  
    ","2820572  
    "
"Julieth Ortega","Julieth Ortega","Quest s.a.
                                      ","JO","Quest s.a.
                                      ","Cali
                                            ","Ropa para dama
                                            ","mercadeo@quest.com.co  
                         "," www.quest.com.co  
                                       ","Cl 24 Norte 5AN-30  
                                 ","4000444  
    ",
"Julieth Ortega","Julieth Ortega","Quiceno londoño
                                    ","JO","Quiceno londoño
                                    ","Pereira
                                            ","Cachuchas, gorras y sombreros, Dotaciones industriales, Ropa para dama, Ropa para hombre, Uniformes
                                            ","nayaconfecciones@gmail.com  
                    "," www.nayaconfecciones.com  
                               ","Cl 21 9-44  
                                        C","3147908873  
 ","3335022  
    "
"Julieth Ortega","Julieth Ortega","Quimed-inversiones romero s.a.
                          ","JO","Quimed-inversiones romero s.a.
                          ","Barranquilla
                                            ","Dotaciones industriales
                                            ","contadorbarranquilla@hotmail.com - cristobal.carde"," wwquimed.com  
                                        
 ","Cr 43 74-155  
                                       ","3690100  
    ",
"Julieth Ortega","Julieth Ortega","Quimex industriales s.a.
                        ","JO","Quimex industriales s.a.
                        ","Cali
                                            ","Materiales para la construcción
                                            ","quimexind@quimexind.com  
                       "," www.quimexind.com  
                                      ","Cr 1B 39-84  
                                        ","4874040  
    ",
"Julieth Ortega","Julieth Ortega","Quimi tintas ltda.
                                  ","JO","Quimi tintas ltda.
                                  ","Medellín
                                            ","Tintas
                                            ","quimitintasltda@une.net.co  
                    ",,"Cr 56C 55-28 frente a la Minorista Av del Ferrocarril  ","5719772  
    ","2316009  
    "
"Julieth Ortega","Julieth Ortega","Química bremen ltda.
                                ","JO","Química bremen ltda.
                                ","Medellín
                                            ","Seguridad industrial
                                            ","bremenquim@une.net.co  
                         "," www.quimicabremen.com.co  
                               ","Cl 10B Sur 51-133 Zona Ind Guayabal  
                ","2556090  
    ",
"Julieth Ortega","Julieth Ortega","Química cosmos s.a.
                               ","JO","Química cosmos s.a.
                               ","Bogotá
                                            ","Pinturas
                                            ","cosmo@empresario.com.co  
                       "," www.pintuland.com  
                                      ","Km 2 Autop Medellín Costado Norte  
                  ","8643322  
    ",
"Julieth Ortega","Julieth Ortega","Química cros s.a.
                                 ","JO","Química cros s.a.
                                 ","Bogotá
                                            ","Impermeabilizantes
                                            ","quimicros@yahoo.es  
                            ",,"Cr 69K 79-63  
                                       ","6600260  
    ","6600291  
    "
"Julieth Ortega","Julieth Ortega","Química interkrol ltda.
                           ","JO","Química interkrol ltda.
                           ","Bogotá
                                            ","Artículos para aseo y cafetería, Aseo, Elementos de aseo y mantenimiento, Outsourcing en mantenimiento y limpieza de oficinas
                                            ","ventas@interkrol.com  
                          "," www.interkrol.com  
                                      ","Cr 64 5A-55/79  
                                     ","4201330  
    ",
"Julieth Ortega","Julieth Ortega","Química orión s.a.
                                     ","JO","Química orión s.a.
                                     ","La estrella
                                            ","Detergentes
                                            ","quimicaorion@quimicaorion.com.co  
              "," www.quimicaorion.com.co  
                                ","Cl 98 Sur 48-190 La Estrella  
                       ","4485818  
    ",
"Julieth Ortega","Julieth Ortega","Química prodes s.a.
                                 ","JO","Química prodes s.a.
                                 ","Medellín
                                            ","Pinturas
                                            ","qprodes@une.net.co  
                            "," www.quimicaprodes.com.co  
                               ","Cr 43F 17-497  
                                      ","5112887  
    ",
"Julieth Ortega","Julieth Ortega","Química profesional ltda.
                         ","JO","Química profesional ltda.
                         ","Bogotá
                                            ","Pinturas
                                            ","quimicaprofesional@yahoo.es  
                   ",,"Cr 17 187-57  
                                       ","6727460  
    ","6731621  
    "
"Julieth Ortega","Julieth Ortega","Química vulcano s.a.
                              ","JO","Química vulcano s.a.
                              ","Bogotá
                                            ","Tejas
                                            ","consuelo.suluaga@vulcno.com  
                   "," www.vulcano.com.co  
                                     ","Cr 43 12A-50  
                                       ","3144518495  
 ","2691853  
    "
"Julieth Ortega","Julieth Ortega","Quimicoplásticos
                                    ","JO","Quimicoplásticos
                                    ","Medellín
                                            ","Pinturas
                                            ","comunicaciones@quimicoplasticos.com  
           "," www.quimicoplasticos.com  
                               ","Cl 6 50-169 Of Principal  
                           ","2557977  
    ",
"Julieth Ortega","Julieth Ortega","Quimilac s.a.
                                       ","JO","Quimilac s.a.
                                       ","Medellín
                                            ","Pinturas
                                            ","quimilac@gmail.com  
                            ",,"Cl 77A 45A-90 Itagüí  
                               ","3128331191  
 ",
"Julieth Ortega","Julieth Ortega","Quindialarmas
                                      ","JO","Quindialarmas
                                      ","Armenia
                                            ","Alarmas
                                            ","quindialarmas@yahoo.com  
                       ",,"C. Cial Bolívar L D12  
                              ","7451204  
    ",
"Julieth Ortega","Julieth Ortega","Quintec colombia s.a.
                             ","JO","Quintec colombia s.a.
                             ","Bogotá
                                            ","Mantenimiento de equipos de cómputo y periféricos
                                            ","llopez@quintec.com.co  
                         "," www.quintec.com.co  
                                     ","Cl 80 Km 1.5 Vía Siberia Parque Agroindustrial de Occid","5951200  
    ","8643429  
    "
"Julieth Ortega","Julieth Ortega","Quintero & quintero importadores ltda.
            ","JO","Quintero & quintero importadores ltda.
            ","Bogotá
                                            ","Papeles
                                            ","quintpapeles@hotmail.com  
                      ",,"Cr 25 15-88  
                                        ","2472914  
    ",
"Julieth Ortega","Julieth Ortega","Quintero arbeláez & cía. ltda.
                      ","JO","Quintero arbeláez & cía. ltda.
                      ","Medellín
                                            ","Inmobiliarias
                                            ","quinteroa@epm.net.co  
                          ",,"Cl 53 45-112 Edif Colseguros P 13 Of 1304  
          ","2513022  
    ",
"Julieth Ortega","Julieth Ortega","Quirurgil s.a.
                                      ","JO","Quirurgil s.a.
                                      ","Medellín
                                            ","Dotaciones para clínicas y hospitales
                                            ","info@quirurgil.com  
                            "," www.quirurgil.com  
                                      ","Cr 45 14-90 Of 301  
                                 ","3105830  
    ",
"Julieth Ortega","Julieth Ortega","R & c colombia
                                      ","JO","R & c colombia
                                      ","Medellín
                                            ","Radiocomunicaciones
                                            ","ryc@une.net.co-  
                               "," www.rccolombia.com  
                                     ","Cr 47 52-08 Itagüí  
                                 ","3730724  
    ",
"Julieth Ortega","Julieth Ortega","R & h t diagnóstico y soluciones empresariales ltda","JO","R & h t diagnóstico y soluciones empresariales ltda","Bogotá
                                            ","Gestión del desempeño
                                            ","kparada@rhtconsultores.com.co  
                 "," www.rhtconsultores.com.co  
                              ","Cl 124 53A-52  
                                      ","2532960  
    ","4812970  
    "
"Julieth Ortega","Julieth Ortega","R & r unión ferretera
                             ","JO","R & r unión ferretera
                             ","Bogotá
                                            ","Ferreterías
                                            ","cjrubiano@hotmail.com  
                         ",,"Cl 98A 60-05  
                                       ","6181240  
    ","6181230  
    "
"Julieth Ortega","Julieth Ortega","R & v producciones ltda.
                             ","JO","R & v producciones ltda.
                             ","Cartagena
                                            ","Alquiler de equipos audiovisuales
                                            ","gerencia@rvproducciones.com.co  
                "," www.rvproducciones.com.co  
                              ","Tercer Callejón 29-61 Amberes  
                      ","3013538427  
 ","3135085339  
 "
"Julieth Ortega","Julieth Ortega","R y m comercializadora bet-el ltda.
               ","JO","R y m comercializadora bet-el ltda.
               ","Bogotá
                                            ","Computadores y partes periféricas
                                            ","gerencia@betel.com.co  
                         "," www.betel.com.co  
                                       ","Cr 16A 75-72 Of 202  
                                ","3170484  
    ",
"Julieth Ortega","Julieth Ortega","R.g.r. arquidecoración e.u.
                       ","JO","R.g.r. arquidecoración e.u.
                       ","Bogotá
                                            ","Decoración
                                            ","gordilloarqui@hotmail.com  
                     ",,"Av (Cl) 127 46-71  
                                  ","7041809  
    ","2154775  
    "
"Julieth Ortega","Julieth Ortega","R.k. s.a.
                                       ","JO","R.k. s.a.
                                       ","Cali
                                            ","Drywall
                                            ","carol@productosrk.com  
                         "," www.productosrk.com  
                                    ","Cr 19 12-86 Cerrito - Valle Planta De Producción  
   ","2564766  
    ",
"Julieth Ortega","Julieth Ortega","R.m. security products ltda.
                      ","JO","R.m. security products ltda.
                      ","Bogotá
                                            ","Radioteléfonos
                                            ","rmsecurity@rmasc.com  
                          "," www.rmasc.com  
                                        
","Cr 4 64-42  
                                        C","4857825  
    ",
"Julieth Ortega","Julieth Ortega","R.p. impresores
                                   ","JO","R.p. impresores
                                   ","Bogotá
                                            ","Papeles
                                            ","rpimpresores1@hotmail.com  
                     ",,"Cl 25 25-36  
                                        ","2688623  
    ","2694110  
    "
"Julieth Ortega","Julieth Ortega","Raad decoraciones
                                    ","JO","Raad decoraciones
                                    ","Sincelejo
                                            ","Decoración
                                            ","raaddecoraciones@hotmail.com  
                  ",,"Cr 20 19-68 Centro  
                                 ","2741128  
    ","2821968  
    "
"Julieth Ortega","Julieth Ortega","Radames s.a.
                                      ","JO","Radames s.a.
                                      ","Bogotá
                                            ","Corbatas
                                            ","radames@etb.net.co  
                            ",,"Cr 56A 2A-91  
                                       ","2605212  
    ","2604258  
    "
"Julieth Ortega","Julieth Ortega","Radio eléctricos
                                 ","JO","Radio eléctricos
                                 ","Pasto
                                            ","Artículos eléctricos
                                            ","radioelectricos@hotmail.com  
                   ",,"Cl 16 22-25  
                                        ","7293963  
    ",
"Julieth Ortega","Julieth Ortega","Radioteléfonos vidcom ltda.
                       ","JO","Radioteléfonos vidcom ltda.
                       ","Bogotá
                                            ","Radiocomunicaciones, Radioteléfonos
                                            ","vidcomltda@cable.net.co  
                       ",,"Cr 14 97-53 Barrio Chicó  
                           ","2362235  
    ","2577110  
    "
"Julieth Ortega","Julieth Ortega","Rafael ángel h. & cía. ltda.
                      ","JO","Rafael ángel h. & cía. ltda.
                      ","Bogotá
                                            ","Inmobiliarias
                                            ","rangel5@attglobal.net  
                         "," www.rafaelangel.com.co  
                                 ","Av (Cl) 40A 13-09 P 4 Edif Ugi  
                     ","2883388  
    ",
"Julieth Ortega","Julieth Ortega","Raiders ltda.
                                     ","JO","Raiders ltda.
                                     ","Bogotá
                                            ","Calzado
                                            ","raiderltda@gmail.com  
                          ",,"Cr 69B 19-25 Sur  
                                   ","2600460  
    ","2622241  
    "
"Julieth Ortega","Julieth Ortega","Rali ltda.
                                        ","JO","Rali ltda.
                                        ","Bogotá
                                            ","Artículos para propaganda
                                            ","marketing@saintropez.com  
                      "," www.saintropez.com  
                                     ","Tr 93 65-48  
                                        ","7561490  
    ","2246155  
    "
"Julieth Ortega","Julieth Ortega","Ramírez caicedo inmobiliaria y cía. ltda.
       ","JO","Ramírez caicedo inmobiliaria y cía. ltda.
       ","Cali
                                            ","Inmobiliarias
                                            ","ramirezrecursosh@uniweb.net.co  
                "," www.inmobiliariaramirezcaicedo.com  
                     ","Cl 4A 34-80 San Fernando  
                           ","5580058  
    ",
"Julieth Ortega","Julieth Ortega","Ramo de occidente s.a.
                             ","JO","Ramo de occidente s.a.
                             ","Palmira
                                            ","Productos alimenticios
                                            ","ramooccidente@ramo.com.co  
                     ",,"Cr 35 43-174  
                                       ","2751792  
    ","2751791  
    "
"Julieth Ortega","Julieth Ortega","Rapi vidrios gildardo reyes
                         ","JO","Rapi vidrios gildardo reyes
                         ","Medellín
                                            ","Divisiones para baño, Fachadas
                                            ","info@rapividrios.com  
                          "," www.rapividrios.com  
                                    ","Cl 44 75-80 Barrio La América  
                      ","4480010  
    ","4125669  
    "
