"Source","Owner","First Name","Last Name","Company Name","City","information","Email","Website","Address","Work Phone","Mobile"
"Julieth Ortega","Julieth Ortega","Datecsa s.a.
                                    ","JO","Datecsa s.a.
                                    ","Cali
                                            ","Cajas registradoras, Fotocopiadoras, Impresoras
                                            ","datecsa@datecsa.com  
                           "," www.datecsa.com  
                                        ","Cl 15 29A-11  
                                       ","6957070  
    ",
"Julieth Ortega","Julieth Ortega","Datecsa s.a.
                                       ","JO","Datecsa s.a.
                                       ","Pereira
                                            ","Fotocopiadoras, Impresoras, Máquinas y equipos de oficina
                                            ","datecsapereira@datecsa.com  
                    "," www.datecsa.com  
                                        ","Cr 8 21-32 Edif Colombia L 3  
                       ","3347945  
    ","3345429  
    "
"Julieth Ortega","Julieth Ortega","Datecsa s.a.
                                        ","JO","Datecsa s.a.
                                        ","Medellín
                                            ","Fotocopiadoras, Impresoras, Máquinas y equipos de oficina
                                            ","jorgemariovelasquez@datecsa.com  
               "," www.datecsa.com.co  
                                     ","Av 33 75C-13  
                                       ","2501342  
    ","4162266  
    "
"Julieth Ortega","Julieth Ortega","Datel comunicaciones
                                ","JO","Datel comunicaciones
                                ","Medellín
                                            ","Telecomunicaciones
                                            ","bryan_llano@hotmail.com  
                       ",,"Cr 80 50-52 Barrio Los Colores  
                     ","4215431  
    ",
"Julieth Ortega","Julieth Ortega","Davilum s.a.
                                         ","JO","Davilum s.a.
                                         ","Manizales
                                            ","Aluminio arquitectónico, Cielo rasos, Divisiones para baño, Escaleras, Impermeabilizantes, Puertas, Estanterías, Persianas
                                            ","davilum@une.net.co  
                            ",,"Cr 19 25-19 Centro  
                                 ","8836243  
    ",
"Julieth Ortega","Julieth Ortega","Dawn lighting ltda.
                               ","JO","Dawn lighting ltda.
                               ","Bogotá
                                            ","Interruptores
                                            ","omar.yes@hotmail.com  
                          ",,"Cl 16 10-33  
                                        ","2846066  
    ","2832094  
    "
"Julieth Ortega","Julieth Ortega","Daxa colombia s.a.
                                ","JO","Daxa colombia s.a.
                                ","Bogotá
                                            ","Telecomunicaciones
                                            ","recepcion@daxa.com.co  
                         "," www.daxa.com.co  
                                        ","Cl 113 7-45 Torre B Of 801  
                         ","6580300  
    ",
"Julieth Ortega","Julieth Ortega","Day light
                                           ","JO","Day light
                                           ","Medellín
                                            ","Blusas
                                            ","day1ligth@gmail.com  
                           "," No Manejan  
                                        
   ","Cr 54 46-71 L 717  
                                  ","3117088514  
 ",
"Julieth Ortega","Julieth Ortega","Dcs digital comunication systems s.a.s.
           ","JO","Dcs digital comunication systems s.a.s.
           ","Bogotá
                                            ","Proveedores de internet
                                            ","constanza.guzman@dcsdigital.com  
               "," www.dcsdigital.com  
                                     ","Cl 36 16-32  
                                        ","3204895  
    ","3204896  
    "
"Julieth Ortega","Julieth Ortega","Dcv acabados y diseños integrales ltda.
           ","JO","Dcv acabados y diseños integrales ltda.
           ","Bogotá
                                            ","Cielo rasos, Drywall, Mantenimiento de muebles de oficina
                                            ","disenosintegrales@gmail.com  
                   ",,"Cl 163 32A-46  
                                      ","3112301623  
 ","6694969  
    "
"Julieth Ortega","Julieth Ortega","De escribir
                                       ","JO","De escribir
                                       ","Bogotá
                                            ","Cajas registradoras, Contadoras de billetes y monedas
                                            ","gerencia@de-escribir.com  
                      "," www.de-escribir.com  
                                    ","Cl 15 10-26 Of 203  
                                 ","6091350  
    ","3345212  
    "
"Julieth Ortega","Julieth Ortega","De la pava y cía. s.a.
                          ","JO","De la pava y cía. s.a.
                          ","Cali
                                            ","Telecomunicaciones
                                            ","delapavaycia@emcali.net.co  
                    ",,"Cr 6 15-45  
                                        C","8830085  
    ","8805014  
    "
"Julieth Ortega","Julieth Ortega","Deblanco ltda.
                                    ","JO","Deblanco ltda.
                                    ","Bogotá
                                            ","Calzado, Ropa de trabajo, Ropa hospitalaria
                                            ","info@deblanco.com.co  
                          "," www.deblanco.com.co  
                                    ","Cl 162 21-43  
                                       ","2189177  
    ","4930202  
    "
"Julieth Ortega","Julieth Ortega","Deca hat s.a.
                                     ","JO","Deca hat s.a.
                                     ","Bogotá
                                            ","Calefacción
                                            ","decacalecfaccion@gmail.com  
                    "," www.decacalefaccioneficiente.com  
                       ","Cl 134 19-40  
                                       ","6156657  
    ","6154465  
    "
"Julieth Ortega","Julieth Ortega","Decma ltda.
                                       ","JO","Decma ltda.
                                       ","Bogotá
                                            ","Carpintería de madera
                                            ","decma@usa.net  
                                 "," www.decma.com.co  
                                       ","Cr 89 68-15  
                                        ","4364960  
    ",
"Julieth Ortega","Julieth Ortega","Deco acabados
                                       ","JO","Deco acabados
                                       ","Medellín
                                            ","Materiales para la construcción
                                            ","ventas@decoacabados.com  
                       "," www.decoacabados.com  
                                   ","Cl 53 71A-17  
                                       ","2301302  
    ","2308066  
    "
"Julieth Ortega","Julieth Ortega","Deco sistemas ltda.
                               ","JO","Deco sistemas ltda.
                               ","Bogotá
                                            ","Iluminación
                                            ","info@decosistemasltda.com  
                     "," www.decosistemasltda.com  
                               ","Cr 19B 154-42 Int 4  
                                ","2745570  
    ","2169432  
    "
"Julieth Ortega","Julieth Ortega","Deco toldos colombia ltda.
                          ","JO","Deco toldos colombia ltda.
                          ","Medellín
                                            ","Muebles para jardín, Parasoles, Puertas
                                            ","decotoldossecretaria@une.net.co  
               ",,"Cr 43 F 16A-32 Barrio El Poblado  
                   ","2687466  
    ",
"Julieth Ortega","Julieth Ortega","Decoarte
                                        ","JO","Decoarte
                                        ","Cali
                                            ","Marquetería
                                            ","decoartecali@hotmail.com  
                      "," www.decoartegaleria.com  
                                ","Cr 66 10-50  
                                        ","3396580  
    ",
"Julieth Ortega","Julieth Ortega","Decodiseño
                                        ","JO","Decodiseño
                                        ","Bogotá
                                            ","Cielo rasos, Decoración
                                            ","decodiseno-jm@hotmail.com  
                     ",,"Cl 135 30-15  
                                       ","6334237  
    ",
"Julieth Ortega","Julieth Ortega","Decolor ltda.
                                       ","JO","Decolor ltda.
                                       ","Medellín
                                            ","Alfombras y tapetes
                                            ","decolor@une.net.co  
                            ",,"Cl 10 A 41-26  
                                      ","2668414  
    ",
"Julieth Ortega","Julieth Ortega","Decopor
                                         ","JO","Decopor
                                         ","Cali
                                            ","Cielo rasos
                                            ","decopor@hotmail.es  
                            ",,"Cl 20 N17C-53 Barrio Belarcázar  
                    ","8880916  
    ","8895079  
    "
"Julieth Ortega","Julieth Ortega","Decor glass
                                          ","JO","Decor glass
                                          ","Cartagena
                                            ","Decoración, Divisiones para baño, Espejos, Ventanas
                                            ","decorglass99@hotmail.com  
                      ",,"Cl 29d 22d-95 Pie De La Popa  
                       ","6721060  
    ",
"Julieth Ortega","Julieth Ortega","Decor implas s.a.
                                   ","JO","Decor implas s.a.
                                   ","Medellín
                                            ","Materiales para la construcción
                                            ","decorimplast@hotmail.com  
                      "," www.decorimplas.com  
                                    ","Cl 62 56-23  
                                        ","5135582  
    ",
"Julieth Ortega","Julieth Ortega","Decoración & construcción ltda.
                   ","JO","Decoración & construcción ltda.
                   ","Bogotá
                                            ","Decoración
                                            ","decoracionyconstruccionltda@hotmail.com  
       ",,"Cl 1B 29B-39 Barrio Santa Isabel  
                   ","2372612  
    ",
"Julieth Ortega","Julieth Ortega","Decoración y confort casa linda
                    ","JO","Decoración y confort casa linda
                    ","Armenia
                                            ","Carpintería de madera, Carpintería metálica, Decoración, Muebles para oficina, Puertas de madera, Puertas metálicas
                                            ","casalindadeyco@hotmail.com  
                    ",,"Km 1 Vía Jardines Bdg 6 Ent Pinares  
                ","7476162  
    ","3153977794  
 "
"Julieth Ortega","Julieth Ortega","Decoraciones & acabados
                             ","JO","Decoraciones & acabados
                             ","Montería
                                            ","Drywall, Materiales para la construcción
                                            ","decoraciones.acabados@hotmail.com  
             ",,"Cl 36 4-78  
                                        C","7814913  
    ","3116569877  
 "
"Julieth Ortega","Julieth Ortega","Decoraciones artes s.a.
                                 ","JO","Decoraciones artes s.a.
                                 ","Barranquilla
                                            ","Decoración, Alfombras y tapetes
                                            ","artesdeco@hotmail.com  
                         ",,"Cl 53 46-107 Barrio Boston  
                         ",": 3491338  
  ","3491338  
    "
"Julieth Ortega","Julieth Ortega","Decoraciones babilonia
                            ","JO","Decoraciones babilonia
                            ","Bogotá
                                            ","Decoración
                                            ","davidgi@hotmail.com  
                           ",,"Cr 8A 163B-03  
                                      ","6727976  
    ","5267097  
    "
"Julieth Ortega","Julieth Ortega","Decoraciones barranquilla ltda.
                         ","JO","Decoraciones barranquilla ltda.
                         ","Barranquilla
                                            ","Alfombras y tapetes
                                            ","decorbas@hotmail.com  
                          ",,"Cr 48 76-12 L 1  
                                    ","3564245  
    ","3457450  
    "
"Julieth Ortega","Julieth Ortega","Decoraciones castilla ltda.
                       ","JO","Decoraciones castilla ltda.
                       ","Bogotá
                                            ","Carpintería de madera
                                            ","decorcastilla@telmex.net.co  
                   ",,"Cl 78 81-47  
                                        ","2230981  
    ",
"Julieth Ortega","Julieth Ortega","Decoraciones de oficina
                           ","JO","Decoraciones de oficina
                           ","Bogotá
                                            ","Muebles para oficina, Muebles plásticos
                                            ","decoracionesdeoficina@hotmail.com  
             "," www.decoracionesdeoficina.com  
                          ","Cr 35A 11-95 Sur  
                                   ","3153598647  
 ","2023380  
    "
"Julieth Ortega","Julieth Ortega","Decoraciones di-marco
                             ","JO","Decoraciones di-marco
                             ","Bogotá
                                            ","Decoración
                                            ","decodimarco@hotmail.com  
                       ",,"Cl 134 9-94  
                                        ","6480750  
    ",
"Julieth Ortega","Julieth Ortega","Decoraciones integrales y/o rodrigo jaramillo
       ","JO","Decoraciones integrales y/o rodrigo jaramillo
       ","Medellín
                                            ","Alfombras y tapetes
                                            ","decoracionesintegrales@hotmail.com  
            "," www.decoracionesintegrales.com.co  
                      ","Cq 4 71-84 Barrio Laureles  
                         ","4129001  
    ",
"Julieth Ortega","Julieth Ortega","Decoraciones javasco ltda.
                        ","JO","Decoraciones javasco ltda.
                        ","Bogotá
                                            ","Alfombras y tapetes
                                            ","javasco@hotmail.com  
                           ",,"Cl 16H 100-82 Barrio Fontibón  
                      ","4155332  
    ","4155431  
    "
"Julieth Ortega","Julieth Ortega","Decoraciones nacionales
                           ","JO","Decoraciones nacionales
                           ","Bogotá
                                            ","Aluminio arquitectónico
                                            ","decornacionales@hotmail.com  
                   ",,"Cr 29 11-94 L 3  
                                    ","3712440  
    ","3608600  
    "
"Julieth Ortega","Julieth Ortega","Decoraciones nacionales josé roberto lara
         ","JO","Decoraciones nacionales josé roberto lara
         ","Bogotá
                                            ","Decoración, Divisiones para baño, Puertas y ventanas de aluminio
                                            ","decornaciones@hotmail.com  
                     ",,"Cr 29 11-94  
                                        ","3157536501  
 ","3158272631  
 "
"Julieth Ortega","Julieth Ortega","Decoraciones pel s.a.
                               ","JO","Decoraciones pel s.a.
                               ","Medellín
                                            ","Persianas
                                            ","informacion@decoracionespel.com.co  
            "," www.decoracionespel.com.co  
                             ","Cl 14 52a-326  
                                      ","4444665  
    ",
"Julieth Ortega","Julieth Ortega","Decoraciones pel s.a.s
                            ","JO","Decoraciones pel s.a.s
                            ","Bogotá
                                            ","Persianas
                                            ","infobogota@decoracionespel.com.co  
             "," www.decoracionespel.com.co  
                             ","Cr 69 78-26/32 Barrio Las Ferias  
                   ","2310288  
    ",
"Julieth Ortega","Julieth Ortega","Decoraciones pimo s
                                  ","JO","Decoraciones pimo s
                                  ","Cartagena
                                            ","Alfombras y tapetes
                                            ","decopimos@gmail.com  
                           ",,"Cl 5 4-10 Bocagrande L 103  
                         ","6651791  
    ",
"Julieth Ortega","Julieth Ortega","Decoraciones saadecor
                             ","JO","Decoraciones saadecor
                             ","Bogotá
                                            ","Divisiones para baño
                                            ","saadecor@hotmail.com  
                          "," www.saadecor.net  
                                       ","Cl 17D 115-49  
                                      ","4157888  
    ","2985777  
    "
"Julieth Ortega","Julieth Ortega","Decoraciones texatlántico
                               ","JO","Decoraciones texatlántico
                               ","Barranquilla
                                            ","Telas para muebles
                                            ","telastexatlantico@metrotel.net.co  
             ",,"Cl 34 38-59  
                                        ","3793795  
    ","3708283  
    "
"Julieth Ortega","Julieth Ortega","Decoraciones y tapicería telaraña
                       ","JO","Decoraciones y tapicería telaraña
                       ","Barranquilla
                                            ","Alfombras y tapetes
                                            ","decoracinestelarana@hotmail.com  
               ",,"Cl 30 36-118 Centro  
                                ","3410436  
    ","3401956  
    "
"Julieth Ortega","Julieth Ortega","Decoracril
                                            ","JO","Decoracril
                                            ","Bucaramanga
                                            ","Artículos para publicidad
                                            ","decoracrilbuc@hotmail.com  
                     ",,"Cr 25 30-54 Centro  
                                 ","3158309748  
 ","6345769  
    "
"Julieth Ortega","Julieth Ortega","Decoramos
                                            ","JO","Decoramos
                                            ","Cartagena
                                            ","Decoración
                                            ","decoramos.cartagena@yahoo.es  
                  ",,"Cr 1 13-90 L 1-02 Edif Miramar  
                     ","6550411  
    ","6656427  
    "
"Julieth Ortega","Julieth Ortega","Decorando madera
                                  ","JO","Decorando madera
                                  ","Bogotá
                                            ","Muebles de madera
                                            ","decorandomadera@yahoo.com  
                     ",,"Cl 49B Sur 33-30  
                                   ","7100478  
    ","2701607  
    "
"Julieth Ortega","Julieth Ortega","Decorarco persianas horizonte s.a.
                      ","JO","Decorarco persianas horizonte s.a.
                      ","Barranquilla
                                            ","Persianas
                                            ","barranquilla@decorarco.com  
                    "," www.persianashorizonte.com  
                             ","Cr 44 70 88  
                                        ","3565375  
    ","3168771843  
 "
"Julieth Ortega","Julieth Ortega","Decorcentro s.a.s
                                   ","JO","Decorcentro s.a.s
                                   ","Medellín
                                            ","Persianas
                                            ","decorcentroltda@yahoo.com  
                     ",,"Cr 47 7-94  
                                        C","4445644  
    ",
"Julieth Ortega","Julieth Ortega","Decorcerámica ltda.
                                   ","JO","Decorcerámica ltda.
                                   ","Valledupar
                                            ","Acabados arquitectónicos
                                            ","mdaza@decorceramica.com  
                       ",,"Cr 9 10-66  
                                        C","5707029  
    ","5709010  
    "
"Julieth Ortega","Julieth Ortega","Decorcerámica s.a.
                                 ","JO","Decorcerámica s.a.
                                 ","Armenia
                                            ","Acabados arquitectónicos
                                            ","mcardona@decorceramica.com  
                    "," www.decorceramica.com  
                                  ","Cl 3 19-07  
                                        C","7453460  
    ",
"Julieth Ortega","Julieth Ortega","Decorcerámica s.a.
                                ","JO","Decorcerámica s.a.
                                ","Bogotá
                                            ","Acabados arquitectónicos
                                            ","lramirez@decorceramica.com  
                    "," www.decorceramica.com  
                                  ","Cr 11 93A-85  
                                       ","3103916721  
 ","6110358  
    "
"Julieth Ortega","Julieth Ortega","Decorcerámica s.a.
                                      ","JO","Decorcerámica s.a.
                                      ","Barranquilla
                                            ","Acabados arquitectónicos, Alfombras y tapetes
                                            ","rhaddad@decorceramica.com  
                     "," www.decorceramica.com  
                                  ","Cr 51B 84-136  
                                      ","3135124877  
 ","3736128  
    "
"Julieth Ortega","Julieth Ortega","Decorcerámica s.a.
                              ","JO","Decorcerámica s.a.
                              ","Cali
                                            ","Acabados arquitectónicos, Arquitectura corporativa
                                            ","administrativo@decorceramica.com  
              "," www.decorceramica.com  
                                  ","Cl 66 1N-20 Calima  
                                 ","4495555  
    ",
"Julieth Ortega","Julieth Ortega","Decorcerámica s.a.
                                     ","JO","Decorcerámica s.a.
                                     ","Bucaramanga
                                            ","Acabados arquitectónicos
                                            ","mquinchia@decorceramica.com  
                   "," www.decorceramica.com  
                                  ","Cl 48 36-13  Cabecera Del Llano  
                    ","3164311453  
 ","6477247  
    "
"Julieth Ortega","Julieth Ortega","Decorcerámica s.a.
                                 ","JO","Decorcerámica s.a.
                                 ","Pereira
                                            ","Acabados arquitectónicos
                                            ","mcardona@decorceramicas.com  
                   "," www.decorceramica.com      
                              ","Av 30 De Agosto Cr 13 41-12  
                        ","3368585  
    ",
"Julieth Ortega","Julieth Ortega","Decorcerámica s.a.
                                  ","JO","Decorcerámica s.a.
                                  ","Montería
                                            ","Acabados arquitectónicos
                                            ","carteaga@decorceramica.com  
                    "," www.decorceramica.com  
                                  ","Cl 66 5-70  
                                        C","7847069  
    ",
"Julieth Ortega","Julieth Ortega","Decore con gilsott
                                  ","JO","Decore con gilsott
                                  ","Medellín
                                            ","Decoración, Alfombras y tapetes
                                            ","distribuidoragilsott2008@hotmail.com  
          ",,"Dg 74B 32-151  
                                      ","2315986  
    ","4130271  
    "
"Julieth Ortega","Julieth Ortega","Decoriente ltda.
                                       ","JO","Decoriente ltda.
                                       ","Bucaramanga
                                            ","Muebles para jardín
                                            ","decoriente@telebucaramanga.net.co  
             ",,"Cl 33 27-11  
                                        ","6458777  
    ","6358868  
    "
"Julieth Ortega","Julieth Ortega","Decorito muebles y decoración ltda.
               ","JO","Decorito muebles y decoración ltda.
               ","Bogotá
                                            ","Mantenimiento de muebles de oficina
                                            ","mueblesdecorito@hotmail.com  
                   "," www.mueblesdecorito.com  
                                ","Cr 18B 118-52 Esq  
                                  ","2144791  
    ","6088336  
    "
"Julieth Ortega","Julieth Ortega","Decorluces
                                          ","JO","Decorluces
                                          ","Medellín
                                            ","Iluminación
                                            ","decorlucesltda@une.net.co  
                     ",,"Cr 81 44B-91 Of 101  
                                ","4112056  
    ",
"Julieth Ortega","Julieth Ortega","Decorluces ltda.
                                    ","JO","Decorluces ltda.
                                    ","Medellín
                                            ","Iluminación
                                            ","decorluces@une.net.co  
                         ",,"Cr 81 44B-91 Of 101  
                                ","4112056  
    ",
"Julieth Ortega","Julieth Ortega","Decorpersianas margareth
                               ","JO","Decorpersianas margareth
                               ","Santa marta
                                            ","Decoración
                                            ","margoth@yahoo.com  
                             "," www.decomargareth.5u.com  
                               ","Cl 8A 9-75  
                                        C","3008434278  
 ","3165109505  
 "
"Julieth Ortega","Julieth Ortega","Decorplantas ltda.
                              ","JO","Decorplantas ltda.
                              ","Cali
                                            ","Jardines
                                            ","decorplantas@gmail.com  
                        "," www.decorplantasltda.com.co  
                            ","Cl 10 27-450 Arroyohondo Yumbo  
                     ","6664779  
    ","6664782  
    "
"Julieth Ortega","Julieth Ortega","Decorvidrios
                                       ","JO","Decorvidrios
                                       ","Popayán
                                            ","Marquetería
                                            ","joseelrey11@hotmail.com  
                       ",,"Cr 6 9-57  
                                        Co","3168239685  
 ","8218769  
    "
"Julieth Ortega","Julieth Ortega","Decorwid pereira ltda.
                             ","JO","Decorwid pereira ltda.
                             ","Pereira
                                            ","Tintas
                                            ","decorwidpereira@etp.net.co  
                    ",,"Cl 27 6-45  
                                        C","3363868  
    ",
"Julieth Ortega","Julieth Ortega","Def ltda.
                                         ","JO","Def ltda.
                                         ","Bogotá
                                            ","Alquiler de equipos audiovisuales
                                            ","defltda@etb.net.co  
                            "," www.defltda.com  
                                        ","Cl 129 54-54  
                                       ","6176256  
    ","6133011  
    "
"Julieth Ortega","Julieth Ortega","Defender ltda.
                                    ","JO","Defender ltda.
                                    ","Bogotá
                                            ","Seguros
                                            ","defender@etb.net.co  
                           "," www.empresario.com.co/defender  
                         ","Cl 25 12-27 P 3 Of 302  
                             ","3410067  
    ",
"Julieth Ortega","Julieth Ortega","Defense system colombia s.a.
                      ","JO","Defense system colombia s.a.
                      ","Bogotá
                                            ","Suministros para equipos de control y seguridad
                                            ","dsco@co.g4cs.com  
                              "," www.co.g4cs.com  
                                        ","Cr 69C 98A-30  
                                      ","5330499  
    ",
"Julieth Ortega","Julieth Ortega","Degracia decoración
                                  ","JO","Degracia decoración
                                  ","Cartagena
                                            ","Persianas
                                            ","degraciadecoraciones@hotmail.com  
              "," www.flexalum.com  
                                       ","Cr 4 5A-09 Dg Carulla Vivero L 3  
                   ","6658482  
    ",
"Julieth Ortega","Julieth Ortega","Degres s.a.s.
                                       ","JO","Degres s.a.s.
                                       ","Medellín
                                            ","Tejas
                                            ","degres@une.net.co  
                             "," www.degrescolombia.com  
                                 ","Cr 65 46-80  
                                        ","2604701  
    ",
"Julieth Ortega","Julieth Ortega","Dekoralia
                                          ","JO","Dekoralia
                                          ","Popayán
                                            ","Alfombras y tapetes
                                            ","dekoralia@gmail.com  
                           ",,"Cl 7 Norte 8-01 Barrio Belalcázar  
                  ","8203630  
    ",
"Julieth Ortega","Julieth Ortega","Delatex ltda.
                                       ","JO","Delatex ltda.
                                       ","Medellín
                                            ","Guantes
                                            ","delatexw@yahoo.es  
                             "," www.delatex.com.co  
                                     ","Cl 55 34-36  
                                        ","2173843  
    ","2283112  
    "
"Julieth Ortega","Julieth Ortega","Delima marsh s.a.
                                    ","JO","Delima marsh s.a.
                                    ","Manizales
                                            ","Seguros
                                            ","alba.l.duque@marsh.com  
                        "," www.delimamarsh.com  
                                    ","Cl 77 21-43  
                                        ","3104235457  
 ","8865000  
    "
"Julieth Ortega","Julieth Ortega","Delima marsh s.a.
                                  ","JO","Delima marsh s.a.
                                  ","Pereira
                                            ","Seguros
                                            ","maria.d.cardona@marsh.com  
                     "," www.delima.com  
                                        
","Av Circunvalar 5-83  
                                ","3314400  
    ",
"Julieth Ortega","Julieth Ortega","Delima marsh s.a.
                                 ","JO","Delima marsh s.a.
                                 ","Bogotá
                                            ","Seguros
                                            ","olga.l.trujillo@marsh.com  
                     "," www.marshbeneficios.com  
                                ","Av Eldorado 69B-45 P 10  
                            ","4269999  
    ",
"Julieth Ortega","Julieth Ortega","Delima marsh s.a. corredores de seguros
         ","JO","Delima marsh s.a. corredores de seguros
         ","Cali
                                            ","Seguros
                                            ","maria.i.velez@marsch.com - jorge.e.arango@marsh.co"," www.delima.com  
                                        
","Cl 67 Norte 6N-85  
                                  ","6083100  
    ",
"Julieth Ortega","Julieth Ortega","Dell colombia inc.
                                ","JO","Dell colombia inc.
                                ","Bogotá
                                            ","Servidores dispositivos para servidores, Sistemas operativos, Computadores y partes periféricas, Máquinas y equipos de oficina
                                            ","adriana_cepeda@dell.com  
                       "," www.dell.com  
                                        
 ","Cr 7 113-43 Of 1401 Torre Samsung  
                  ","5240838  
    ","5240900  
    "
"Julieth Ortega","Julieth Ortega","Deloitte and touch consultores ltda.
              ","JO","Deloitte and touch consultores ltda.
              ","Bogotá
                                            ","Capacitación y entrenamiento organizacional
                                            ","deloitte@deloitte.com  
                         "," www.deloitte.com  
                                       ","Cr 7 74-09  
                                        C","5461810  
    ",
"Julieth Ortega","Julieth Ortega","Delta gres s.a.
                                     ","JO","Delta gres s.a.
                                     ","Medellín
                                            ","Decoración, Materiales para la construcción
                                            ","deltagres@une.net.co  
                          "," www.deltagres.com  
                                      ","Cr 80A 32-57 L 168  
                                 ","2504883  
    ",
"Julieth Ortega","Julieth Ortega","Delta gres s.a.
                                   ","JO","Delta gres s.a.
                                   ","Bogotá
                                            ","Tejas
                                            ","deltabta@etb.net.co  
                           "," www.deltagres.com  
                                      ","Cl 116 71B-14 Of 402  
                               ","6244367  
    ",
"Julieth Ortega","Julieth Ortega","Delta ingeniería s.a.
                                ","JO","Delta ingeniería s.a.
                                ","Cartagena
                                            ","Aire acondicionado - instalación, reparación y mantenimiento
                                            ","deltaingeneria@telecom.com.co  
                 ",,"Av Pedro De Heredia Sector La Villa  
                ","6698617  
    ",
"Julieth Ortega","Julieth Ortega","Delta publicidad inflables
                        ","JO","Delta publicidad inflables
                        ","Bogotá
                                            ","Impresión digital
                                            ","info@inflablesdelta.com  
                       "," www.inflablesdelta.com  
                                 ","Cr 85J 56-48 Int 4  
                                 ","3114754433  
 ","7562788  
    "
"Julieth Ortega","Julieth Ortega","Deltha solutions s.a.s
                            ","JO","Deltha solutions s.a.s
                            ","Bogotá
                                            ","Capacitación y entrenamiento organizacional, Agencias de comunicación organizacional, Gestión del desempeño, Outsourcing de nómina
                                            ","info@delthasolutions.com  
                      "," www.delthasolutions.com.co  
                             ","Cr 11A 93A-62 Of 303  
                               ","7426637  
    ",
"Julieth Ortega","Julieth Ortega","Delthac 1 - compañía nacional de vigilancia y seguridad ","JO","Delthac 1 - compañía nacional de vigilancia y seguridad ","Bucaramanga
                                            ","Alarmas
                                            ","gestionalcliente@delthac1.com  
                 "," www.delthac1.com  
                                       ","Cr 33 49-35 P 4  
                                    ","6574309  
    ",
"Julieth Ortega","Julieth Ortega","Delverg & cía. ltda.
                                ","JO","Delverg & cía. ltda.
                                ","Medellín
                                            ","Divisiones para oficina
                                            ","delverg@hotmail.com  
                           ",,"Cl 56 33-60  
                                        ","2161460  
    ","2171532  
    "
"Julieth Ortega","Julieth Ortega","Demaderas ltda.
                                 ","JO","Demaderas ltda.
                                 ","Buga
                                            ","Materiales para la construcción
                                            ","ariasvillegas@hotmail.com  
                     ",,"Cl 4 20-115  
                                        ","2271303  
    ",
"Julieth Ortega","Julieth Ortega","Demaderas ltda.
                                 ","JO","Demaderas ltda.
                                 ","Buga
                                            ","Puertas de madera
                                            ","ariasvillegas@hotmail.com  
                     ",,"Cl 4 20-115  
                                        ","2271303  
    ",
"Julieth Ortega","Julieth Ortega","Demo ingeniería ltda.
                             ","JO","Demo ingeniería ltda.
                             ","Bogotá
                                            ","Sistemas de puestas a tierra
                                            ","correos@demoingeneria.com  
                     "," www.demoingeneria.com  
                                  ","Cr 69J 63-97  
                                       ","2403462  
    ","2319921  
    "
"Julieth Ortega","Julieth Ortega","Demoliciones amigo
                              ","JO","Demoliciones amigo
                              ","Cali
                                            ","Materiales para la construcción
                                            ","materialesamigo@hotmail.com  
                   ",,"Av 4A Oeste 19-36  
                                  ","8944304  
    ","8940238  
    "
"Julieth Ortega","Julieth Ortega","Deporplex ltda.
                                   ","JO","Deporplex ltda.
                                   ","Bogotá
                                            ","Campos deportivos
                                            ","deporplexltda@hotmail.com  
                     ",,"Cr 6 7-21 Chía  
                                     ","8637666  
    ","3124427550  
 "
"Julieth Ortega","Julieth Ortega","Deportes la 5ª
                                  ","JO","Deportes la 5ª
                                  ","Cali
                                            ","Uniformes
                                            ","stelorozco@latinmail.com  
                      ",,"Cr 5 8-58  
                                        Co","6691717  
    ",
"Julieth Ortega","Julieth Ortega","Deportivo rudato publicidad
                           ","JO","Deportivo rudato publicidad
                           ","Valledupar
                                            ","Uniformes
                                            ","rudatojr@yahoo.com  
                            ",,"Cl 17 9-106  
                                        ","3157582033  
 ",
"Julieth Ortega","Julieth Ortega","Deportivos coronel ltda.
                               ","JO","Deportivos coronel ltda.
                               ","Bucaramanga
                                            ","Cachuchas, gorras y sombreros
                                            ","deportivoscoronel@hotmail.com  
                 ",,"Cl 13 18-32  
                                        ","6716379  
    ",
"Julieth Ortega","Julieth Ortega","Deportivos puben'z
                                 ","JO","Deportivos puben'z
                                 ","Popayán
                                            ","Uniformes
                                            ","deportivos_pubenz@hotmail.com  
                 ",,"Cl 7 7-55  
                                        Co","8240185  
    ",
"Julieth Ortega","Julieth Ortega","Deportivos puben´z
                                 ","JO","Deportivos puben´z
                                 ","Popayán
                                            ","Uniformes
                                            ","deportivo_pubenz@hotmail.com  
                  ",,"Cl 7 7-55  
                                        Co","8240185  
    ","8242655  
    "
"Julieth Ortega","Julieth Ortega","Depósito bello horizonte
                            ","JO","Depósito bello horizonte
                            ","Medellín
                                            ","Materiales para la construcción
                                            ","depositosdellohorizonte@hotmail.com  
           ",,"Cl 77C 86-61  
                                       ","2349553  
    ",
"Julieth Ortega","Julieth Ortega","Depósito brasil ltda.
                               ","JO","Depósito brasil ltda.
                               ","Medellín
                                            ","Materiales para la construcción
                                            ","depositobrasilltda@hotmail.com  
                ",,"Cr 50A 47-27 Itagüí  
                                ","3762849  
    ","2770002  
    "
"Julieth Ortega","Julieth Ortega","Depósito cinco esquinas
                             ","JO","Depósito cinco esquinas
                             ","Medellín
                                            ","Materiales para la construcción
                                            ","depositoscincoesquinas@yahoo.es  
               ",,"Cl 20F 76-25 Bello  
                                 ","4626277  
    ","4615236  
    "
